Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
04-02-2021,Monaco,Main territory,,1596,246,1332,18
04-02-2021,Poland,Main territory,,1533511,207004,1288163,38344
04-02-2021,Senegal,Main territory,,27733,4266,22808,659
04-02-2021,Morocco,Main territory,,473667,12794,452522,8351
04-02-2021,Iraq,Main territory,,624222,14172,596959,13091
04-02-2021,Fiji,Main territory,,56,1,53,2
04-02-2021,Greece,Main territory,,160935,61268,93764,5903
04-02-2021,Haiti,Main territory,,11692,2333,9114,245
04-02-2021,Peru,Other,,0,-1069129,1069129,0
04-02-2021,Peru,Ucayali,,21646,19945,0,1701
04-02-2021,Peru,Tumbes,,10485,9640,0,845
04-02-2021,Peru,Tacna,,17298,16288,0,1010
04-02-2021,Peru,San Martin,,27836,26151,0,1685
04-02-2021,Peru,Puno,,21238,19442,0,1796
04-02-2021,Peru,Piura,,46743,39732,0,7011
04-02-2021,Peru,Pasco,,8046,7563,0,483
04-02-2021,Peru,Moquegua,,18240,17190,0,1050
04-02-2021,Peru,Madre de Dios,,9791,9624,0,167
04-02-2021,Peru,Loreto,,27649,24766,0,2883
04-02-2021,Peru,Lima,,520911,473010,0,47901
04-02-2021,Peru,Lambayeque,,35833,30789,0,5044
04-02-2021,Peru,La Libertad,,40637,35324,0,5313
04-02-2021,Peru,Junin,,35964,32919,0,3045
04-02-2021,Peru,Ica,,36553,32224,0,4329
04-02-2021,Peru,Huanuco,,23574,22023,0,1551
04-02-2021,Peru,Huancavelica,,8601,8135,0,466
04-02-2021,Peru,Cusco,,29552,27697,0,1855
04-02-2021,Peru,Callao,,49585,43748,0,5837
04-02-2021,Peru,Cajamarca,,29010,27206,0,1804
04-02-2021,Peru,Ayacucho,,17157,16231,0,926
04-02-2021,Peru,Arequipa,,54563,49735,0,4828
04-02-2021,Peru,Apurimac,,9832,9318,0,514
04-02-2021,Peru,Ancash,,37724,34392,0,3332
04-02-2021,Peru,Amazonas,,19869,19237,0,632
04-02-2021,Saint Vincent and the Grenadines,Main territory,,1067,726,338,3
04-02-2021,Seychelles,Main territory,,1289,171,1113,5
04-02-2021,Sri Lanka,Main territory,,67115,6209,60567,339
04-02-2021,Uruguay,Main territory,,43804,5917,37411,476
04-02-2021,Germany,Other,,490,490,0,0
04-02-2021,Germany,Thuringen,,67743,6850,58570,2323
04-02-2021,Germany,Schleswig-Holstein,,37359,5129,31245,985
04-02-2021,Germany,Sachsen-Anhalt,,53946,6154,45846,1946
04-02-2021,Germany,Sachsen,,183110,11101,165350,6659
04-02-2021,Germany,Saarland,,26508,2048,23682,778
04-02-2021,Germany,Rheinland-Pfalz,,94801,9611,82505,2685
04-02-2021,Germany,Nordrhein-Westfalen,,495483,39489,444608,11386
04-02-2021,Germany,Niedersachsen,,146205,11419,131277,3509
04-02-2021,Germany,Mecklenburg-Vorpommern,,20849,2829,17500,520
04-02-2021,Germany,Hessen,,175378,14950,155314,5114
04-02-2021,Germany,Hamburg,,47199,5192,40887,1120
04-02-2021,Germany,Bremen,,16355,1070,14999,286
04-02-2021,Germany,Brandenburg,,70233,7952,59742,2539
04-02-2021,Germany,Berlin,,121878,9042,110416,2420
04-02-2021,Germany,Bavaria,,410005,30029,368953,11023
04-02-2021,Germany,Baden-Wurttemberg,,297994,21244,269409,7341
04-02-2021,Zimbabwe,Main territory,,34171,5124,27759,1288
04-02-2021,Thailand,Main territory,,22058,7181,14798,79
04-02-2021,Netherlands,Zuid-Holland,,237665,234210,0,3455
04-02-2021,Netherlands,Zeeland,,14665,14506,0,159
04-02-2021,Netherlands,Utrecht,,79732,78698,0,1034
04-02-2021,Netherlands,Other,,1556,1544,0,12
04-02-2021,Netherlands,Sint Maarten,,1911,129,1755,27
04-02-2021,Netherlands,Overijssel,,70727,69758,0,969
04-02-2021,Netherlands,Noord-Holland,,167616,165584,0,2032
04-02-2021,Netherlands,Noord-Brabant,,155672,152973,0,2699
04-02-2021,Netherlands,Limburg,,64796,63482,0,1314
04-02-2021,Netherlands,Groningen,,22580,22414,0,166
04-02-2021,Netherlands,Gelderland,,113258,111597,0,1661
04-02-2021,Netherlands,Friesland,,22076,21790,0,286
04-02-2021,Netherlands,Flevoland,,24130,23935,0,195
04-02-2021,Netherlands,Drenthe,,18957,18705,0,252
04-02-2021,Netherlands,Curacao,,4597,61,4515,21
04-02-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,196,13,180,3
04-02-2021,Netherlands,Aruba,,7134,367,6706,61
04-02-2021,Kuwait,Main territory,,168250,7190,160098,962
04-02-2021,Liberia,Main territory,,1945,95,1766,84
04-02-2021,Sudan,Main territory,,29577,5952,21794,1831
04-02-2021,Azerbaijan,Main territory,,230769,3190,224431,3148
04-02-2021,Bolivia,Main territory,,224234,48701,164900,10633
04-02-2021,Romania,Main territory,,738152,35382,684095,18675
