Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
15-04-2021,Monaco,Main territory,,2387,88,2268,31
15-04-2021,Poland,Main territory,,2642242,342992,2238638,60612
15-04-2021,Senegal,Main territory,,39606,178,38343,1085
15-04-2021,Morocco,Main territory,,504260,4967,490366,8927
15-04-2021,Iraq,Main territory,,956860,104639,837336,14885
15-04-2021,Fiji,Main territory,,68,2,64,2
15-04-2021,Greece,Main territory,,308006,205003,93764,9239
15-04-2021,Haiti,Main territory,,12857,882,11723,252
15-04-2021,Peru,Other,,0,-1592937,1592937,0
15-04-2021,Peru,Ucayali,,28459,25928,0,2531
15-04-2021,Peru,Tumbes,,14312,13082,0,1230
15-04-2021,Peru,Tacna,,22528,21015,0,1513
15-04-2021,Peru,San Martin,,36705,34491,0,2214
15-04-2021,Peru,Puno,,27071,24417,0,2654
15-04-2021,Peru,Piura,,63335,54227,0,9108
15-04-2021,Peru,Pasco,,11887,11157,0,730
15-04-2021,Peru,Moquegua,,22462,21304,0,1158
15-04-2021,Peru,Madre de Dios,,12323,12112,0,211
15-04-2021,Peru,Loreto,,37441,33619,0,3822
15-04-2021,Peru,Lima,,774783,701546,0,73237
15-04-2021,Peru,Lambayeque,,45248,38756,0,6492
15-04-2021,Peru,La Libertad,,59073,51484,0,7589
15-04-2021,Peru,Junin,,55183,50466,0,4717
15-04-2021,Peru,Ica,,46348,40023,0,6325
15-04-2021,Peru,Huanuco,,28266,26204,0,2062
15-04-2021,Peru,Huancavelica,,11805,10983,0,822
15-04-2021,Peru,Cusco,,48578,45409,0,3169
15-04-2021,Peru,Callao,,86869,78413,0,8456
15-04-2021,Peru,Cajamarca,,45318,42555,0,2763
15-04-2021,Peru,Ayacucho,,24649,23133,0,1516
15-04-2021,Peru,Arequipa,,68432,62356,0,6076
15-04-2021,Peru,Apurimac,,16004,15139,0,865
15-04-2021,Peru,Ancash,,56276,51498,0,4778
15-04-2021,Peru,Amazonas,,24382,23535,0,847
15-04-2021,Saint Vincent and the Grenadines,Main territory,,1818,131,1677,10
15-04-2021,Seychelles,Main territory,,4765,389,4351,25
15-04-2021,Sri Lanka,Main territory,,95949,3033,92308,608
15-04-2021,Uruguay,Main territory,,156499,32136,122637,1726
15-04-2021,Germany,Other,,10687,10687,0,0
15-04-2021,Germany,Thuringen,,106200,10753,91840,3607
15-04-2021,Germany,Schleswig-Holstein,,54508,4875,48160,1473
15-04-2021,Germany,Sachsen-Anhalt,,81923,6814,72180,2929
15-04-2021,Germany,Sachsen,,242353,18056,215600,8697
15-04-2021,Germany,Saarland,,34297,2113,31230,954
15-04-2021,Germany,Rheinland-Pfalz,,127703,11569,112700,3434
15-04-2021,Germany,Nordrhein-Westfalen,,669472,61059,593600,14813
15-04-2021,Germany,Niedersachsen,,217564,17052,195400,5112
15-04-2021,Germany,Mecklenburg-Vorpommern,,35431,4000,30510,921
15-04-2021,Germany,Hessen,,240509,23224,210700,6585
15-04-2021,Germany,Hamburg,,67132,8105,57600,1427
15-04-2021,Germany,Bremen,,23116,1843,20840,433
15-04-2021,Germany,Brandenburg,,95604,7968,84200,3436
15-04-2021,Germany,Berlin,,157028,10285,143600,3143
15-04-2021,Germany,Bavaria,,546682,47896,485100,13686
15-04-2021,Germany,Baden-Wurttemberg,,400043,36821,354200,9022
15-04-2021,Zimbabwe,Main territory,,37422,911,34961,1550
15-04-2021,Thailand,Main territory,,37453,10483,26873,97
15-04-2021,Netherlands,Zuid-Holland,,327153,323084,0,4069
15-04-2021,Netherlands,Zeeland,,23124,22894,0,230
15-04-2021,Netherlands,Utrecht,,106687,105472,0,1215
15-04-2021,Netherlands,Other,,3077,3065,0,12
15-04-2021,Netherlands,Sint Maarten,,2199,36,2136,27
15-04-2021,Netherlands,Overijssel,,90643,89552,0,1091
15-04-2021,Netherlands,Noord-Holland,,236147,233673,0,2474
15-04-2021,Netherlands,Noord-Brabant,,218351,215310,0,3041
15-04-2021,Netherlands,Limburg,,91174,89635,0,1539
15-04-2021,Netherlands,Groningen,,32844,32604,0,240
15-04-2021,Netherlands,Gelderland,,152910,150982,0,1928
15-04-2021,Netherlands,Friesland,,35996,35538,0,458
15-04-2021,Netherlands,Flevoland,,31228,31001,0,227
15-04-2021,Netherlands,Drenthe,,28811,28474,0,337
15-04-2021,Netherlands,Curacao,,11674,3613,7981,80
15-04-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,196,13,180,3
15-04-2021,Netherlands,Aruba,,10219,516,9611,92
15-04-2021,Kuwait,Main territory,,253066,15254,236384,1428
15-04-2021,Liberia,Main territory,,2042,58,1899,85
15-04-2021,Sudan,Main territory,,32932,5185,25539,2208
15-04-2021,Azerbaijan,Main territory,,294211,32224,257942,4045
15-04-2021,Bolivia,Main territory,,286114,38016,235495,12603
15-04-2021,Romania,Main territory,,1020301,69106,925395,25800
