Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
19-12-2020,Monaco,Main territory,,723,104,616,3
19-12-2020,Poland,Main territory,,1194110,241133,927723,25254
19-12-2020,Senegal,Main territory,,17670,816,16493,361
19-12-2020,Morocco,Main territory,,415226,32694,375623,6909
19-12-2020,Iraq,Main territory,,583118,51433,519005,12680
19-12-2020,Fiji,Main territory,,46,2,42,2
19-12-2020,Greece,Main territory,,130485,32619,93764,4102
19-12-2020,Haiti,Main territory,,9648,1078,8336,234
19-12-2020,Peru,Other,,0,-930410,930410,0
19-12-2020,Peru,Ucayali,,19920,18350,0,1570
19-12-2020,Peru,Tumbes,,9332,8579,0,753
19-12-2020,Peru,Tacna,,14422,13639,0,783
19-12-2020,Peru,San Martin,,25028,23434,0,1594
19-12-2020,Peru,Puno,,18989,17492,0,1497
19-12-2020,Peru,Piura,,41893,35757,0,6136
19-12-2020,Peru,Pasco,,6411,6092,0,319
19-12-2020,Peru,Moquegua,,15722,14866,0,856
19-12-2020,Peru,Madre de Dios,,9393,9242,0,151
19-12-2020,Peru,Loreto,,25616,22878,0,2738
19-12-2020,Peru,Lima,,439254,397716,0,41538
19-12-2020,Peru,Lambayeque,,32409,27943,0,4466
19-12-2020,Peru,La Libertad,,36492,31790,0,4702
19-12-2020,Peru,Junin,,26764,24391,0,2373
19-12-2020,Peru,Ica,,31518,27909,0,3609
19-12-2020,Peru,Huanuco,,19803,18776,0,1027
19-12-2020,Peru,Huancavelica,,7797,7408,0,389
19-12-2020,Peru,Cusco,,24676,23109,0,1567
19-12-2020,Peru,Callao,,42212,37088,0,5124
19-12-2020,Peru,Cajamarca,,24567,22998,0,1569
19-12-2020,Peru,Ayacucho,,14943,14117,0,826
19-12-2020,Peru,Arequipa,,47332,43156,0,4176
19-12-2020,Peru,Apurimac,,6996,6656,0,340
19-12-2020,Peru,Ancash,,29715,26896,0,2819
19-12-2020,Peru,Amazonas,,18253,17695,0,558
19-12-2020,Saint Vincent and the Grenadines,Main territory,,100,18,82,0
19-12-2020,Seychelles,Main territory,,202,18,184,0
19-12-2020,Sri Lanka,Main territory,,36667,8944,27552,171
19-12-2020,Uruguay,Main territory,,12557,4441,8002,114
19-12-2020,Germany,Other,,10854,10854,0,0
19-12-2020,Germany,Thuringen,,32180,10585,20916,679
19-12-2020,Germany,Schleswig-Holstein,,20692,5073,15295,324
19-12-2020,Germany,Sachsen-Anhalt,,22592,8068,14139,385
19-12-2020,Germany,Sachsen,,104744,37428,65100,2216
19-12-2020,Germany,Saarland,,17939,2954,14598,387
19-12-2020,Germany,Rheinland-Pfalz,,62620,18514,43050,1056
19-12-2020,Germany,Nordrhein-Westfalen,,349463,73743,270511,5209
19-12-2020,Germany,Niedersachsen,,93811,14778,77397,1636
19-12-2020,Germany,Mecklenburg-Vorpommern,,9668,2808,6743,117
19-12-2020,Germany,Hessen,,120716,29692,88903,2121
19-12-2020,Germany,Hamburg,,32120,7561,24014,545
19-12-2020,Germany,Bremen,,12457,1911,10378,168
19-12-2020,Germany,Brandenburg,,35031,10743,23555,733
19-12-2020,Germany,Berlin,,86564,19722,65841,1001
19-12-2020,Germany,Bavaria,,287207,66349,215203,5655
19-12-2020,Germany,Baden-Wurttemberg,,209860,54449,151472,3939
19-12-2020,Zimbabwe,Main territory,,12151,1849,9984,318
19-12-2020,Thailand,Main territory,,4907,806,4041,60
19-12-2020,Netherlands,Zuid-Holland,,179447,176822,0,2625
19-12-2020,Netherlands,Zeeland,,8543,8429,0,114
19-12-2020,Netherlands,Utrecht,,57632,56852,0,780
19-12-2020,Netherlands,Other,,3433,3401,0,32
