Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
14-04-2020,Monaco,Main territory,,93,86,6,1
14-04-2020,Poland,Main territory,,7202,6321,618,263
14-04-2020,Senegal,Main territory,,299,114,183,2
14-04-2020,Morocco,Main territory,,1888,1545,217,126
14-04-2020,Iraq,Main territory,,1400,556,766,78
14-04-2020,Fiji,Main territory,,16,16,0,0
14-04-2020,Greece,Main territory,,2170,1800,269,101
14-04-2020,Haiti,Main territory,,40,37,0,3
14-04-2020,Peru,Main territory,,10303,6373,2869,1061
14-04-2020,Saint Vincent and the Grenadines,Main territory,,12,11,1,0
14-04-2020,Seychelles,Main territory,,11,11,0,0
14-04-2020,Sri Lanka,Main territory,,233,165,61,7
14-04-2020,Uruguay,Main territory,,483,227,248,8
14-04-2020,Germany,Main territory,,131359,59865,68200,3294
14-04-2020,Zimbabwe,Main territory,,17,14,0,3
14-04-2020,Thailand,Main territory,,2613,1167,1405,41
14-04-2020,Netherlands,Main territory,,27419,24224,250,2945
14-04-2020,Netherlands,Sint Maarten,,52,38,5,9
14-04-2020,Netherlands,Curacao,,14,3,10,1
14-04-2020,Netherlands,"Bonaire, Sint Eustatius and Saba",,3,3,0,0
14-04-2020,Netherlands,Aruba,,92,60,32,0
14-04-2020,Kuwait,Main territory,,1355,1176,176,3
14-04-2020,Liberia,Main territory,,59,49,4,6
14-04-2020,Sudan,Main territory,,29,20,4,5
14-04-2020,Azerbaijan,Main territory,,1197,833,351,13
14-04-2020,Bolivia,Main territory,,354,320,6,28
14-04-2020,Romania,Main territory,,6879,5477,1051,351
14-04-2020,Honduras,Main territory,,407,374,7,26
14-04-2020,Madagascar,Main territory,,108,85,23,0
14-04-2020,Austria,Main territory,,14226,6209,7633,384
14-04-2020,Luxembourg,Main territory,,3307,2740,500,67
14-04-2020,Bosnia and Herzegovina,Main territory,,1083,807,236,40
14-04-2020,Argentina,Main territory,,2277,1616,559,102
14-04-2020,Botswana,Main territory,,13,12,0,1
14-04-2020,Dominican Republic,Main territory,,3286,2941,162,183
14-04-2020,Mozambique,Main territory,,28,26,2,0
14-04-2020,Cuba,Main territory,,766,613,132,21
14-04-2020,Barbados,Main territory,,72,55,13,4
14-04-2020,Denmark,Main territory,,6511,3697,2515,299
14-04-2020,Denmark,Greenland,,11,0,11,0
14-04-2020,Denmark,Faroe Islands,,184,21,163,0
14-04-2020,Kosovo,Main territory,,387,313,66,8
14-04-2020,Lebanon,Main territory,,641,540,80,21
14-04-2020,Mongolia,Main territory,,30,25,5,0
14-04-2020,Liechtenstein,Main territory,,79,23,55,1
14-04-2020,Libya,Main territory,,35,25,9,1
14-04-2020,South Sudan,Main territory,,4,4,0,0
14-04-2020,Grenada,Main territory,,14,14,0,0
14-04-2020,Indonesia,Main territory,,4839,3954,426,459
14-04-2020,Papua New Guinea,Main territory,,2,2,0,0
14-04-2020,Ireland,Main territory,,11479,11048,25,406
14-04-2020,San Marino,Main territory,,371,282,53,36
14-04-2020,Uganda,Main territory,,55,47,8,0
14-04-2020,Switzerland,Main territory,,25936,11062,13700,1174
14-04-2020,Spain,Main territory,,172541,86981,67504,18056
14-04-2020,Mali,Main territory,,144,97,34,13
14-04-2020,Paraguay,Main territory,,159,130,22,7
14-04-2020,Latvia,Main territory,,657,636,16,5
14-04-2020,Laos,Main territory,,19,18,1,0
14-04-2020,Bhutan,Main territory,,5,3,2,0
14-04-2020,Myanmar,Main territory,,63,57,2,4
14-04-2020,Finland,Main territory,,3161,2797,300,64
14-04-2020,Nepal,Main territory,,16,15,1,0
14-04-2020,Singapore,Main territory,,3252,2631,611,10
14-04-2020,Iceland,Main territory,,1720,723,989,8
14-04-2020,Egypt,Main territory,,2350,1583,589,178
14-04-2020,Andorra,Main territory,,659,500,128,31
14-04-2020,Malawi,Main territory,,16,14,0,2
14-04-2020,Malta,Main territory,,393,346,44,3
14-04-2020,Costa Rica,Main territory,,618,549,66,3
14-04-2020,Cameroon,Main territory,,848,704,130,14
14-04-2020,Mauritius,Main territory,,324,264,51,9
14-04-2020,Italy,Main territory,,162488,104291,37130,21067
14-04-2020,Ecuador,Main territory,,7603,6538,696,369
14-04-2020,Qatar,Main territory,,3428,3048,373,7
14-04-2020,Russia,Ярославская обл.,,27,21,6,0
14-04-2020,Russia,Ямало-Ненецкий АО,,66,65,0,1
14-04-2020,Russia,Чукотский АО,,0,0,0,0
14-04-2020,Russia,Чувашия,,65,63,2,0
14-04-2020,Russia,Чечня,,64,44,15,5
14-04-2020,Russia,Челябинская обл.,,48,36,12,0
