Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
01-10-2021,Micronesia,Main territory,,1,1,0,0
01-10-2021,Romania,Main territory,,1244555,1207345,0,37210
01-10-2021,Bahrain,Main territory,,275130,273741,0,1389
01-10-2021,Eswatini,Main territory,,45971,44748,0,1223
01-10-2021,Belgium,West Flanders,,109394,109394,0,0
01-10-2021,Belgium,Walloon Brabant,,48119,48119,0,0
01-10-2021,Belgium,Other,,24590,-1022,0,25612
01-10-2021,Belgium,Namur,,64288,64288,0,0
01-10-2021,Belgium,Luxembourg,,34570,34570,0,0
01-10-2021,Belgium,Limburg,,69519,69519,0,0
01-10-2021,Belgium,Liege,,150504,150504,0,0
01-10-2021,Belgium,Hainaut,,173941,173941,0,0
01-10-2021,Belgium,Flemish Brabant,,99736,99736,0,0
01-10-2021,Belgium,East Flanders,,140719,140719,0,0
01-10-2021,Belgium,Brussels,,168025,168025,0,0
01-10-2021,Belgium,Antwerp,,163792,163792,0,0
01-10-2021,Indonesia,Main territory,,4216728,4074702,0,142026
01-10-2021,Guatemala,Main territory,,563257,549632,0,13625
01-10-2021,Israel,Main territory,,1285570,1277804,0,7766
01-10-2021,North Macedonia,Main territory,,191820,185137,0,6683
01-10-2021,China,Zhejiang,,1449,1448,0,1
01-10-2021,China,Yunnan,,1438,1436,0,2
01-10-2021,China,Xinjiang,,980,977,0,3
01-10-2021,China,Other,,0,0,0,0
01-10-2021,China,Tibet,,1,1,0,0
01-10-2021,China,Tianjin,,490,487,0,3
01-10-2021,China,Sichuan,,1209,1206,0,3
01-10-2021,China,Shanxi,,260,260,0,0
01-10-2021,China,Shanghai,,2612,2605,0,7
01-10-2021,China,Shandong,,933,926,0,7
01-10-2021,China,Shaanxi,,672,669,0,3
01-10-2021,China,Qinghai,,18,18,0,0
01-10-2021,China,Ningxia,,77,77,0,0
01-10-2021,China,Macau,,71,71,0,0
01-10-2021,China,Liaoning,,456,454,0,2
01-10-2021,China,Jilin,,574,571,0,3
01-10-2021,China,Jiangxi,,937,936,0,1
01-10-2021,China,Jiangsu,,1599,1599,0,0
01-10-2021,China,Inner Mongolia,,419,418,0,1
01-10-2021,China,Hunan,,1187,1183,0,4
01-10-2021,China,Hubei,,68298,63786,0,4512
01-10-2021,China,Hong Kong,,12221,12008,0,213
01-10-2021,China,Henan,,1542,1520,0,22
01-10-2021,China,Heilongjiang,,1704,1691,0,13
01-10-2021,China,Hebei,,1317,1310,0,7
01-10-2021,China,Hainan,,190,184,0,6
01-10-2021,China,Guizhou,,147,145,0,2
01-10-2021,China,Guangxi,,298,296,0,2
01-10-2021,China,Guangdong,,3180,3172,0,8
01-10-2021,China,Gansu,,199,197,0,2
01-10-2021,China,Fujian,,1282,1281,0,1
01-10-2021,China,Chongqing,,603,597,0,6
01-10-2021,China,Beijing,,1124,1115,0,9
01-10-2021,China,Anhui,,1008,1002,0,6
01-10-2021,Suriname,Main territory,,41631,40747,0,884
01-10-2021,Zimbabwe,Main territory,,131028,126404,0,4624
01-10-2021,Sierra Leone,Main territory,,6394,6273,0,121
01-10-2021,Mauritania,Main territory,,36079,35303,0,776
01-10-2021,Trinidad and Tobago,Main territory,,50903,49414,0,1489
01-10-2021,Burkina Faso,Main territory,,14262,14078,0,184
01-10-2021,Morocco,Main territory,,934007,919717,0,14290
01-10-2021,Nicaragua,Main territory,,14448,14244,0,204
