Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
09-07-2021,Monaco,Main territory,,2611,36,2542,33
09-07-2021,Poland,Main territory,,2880670,153109,2652409,75152
09-07-2021,Senegal,Main territory,,45266,1989,42090,1187
09-07-2021,Morocco,Main territory,,539839,7360,523128,9351
09-07-2021,Iraq,Main territory,,1414925,103038,1294411,17476
09-07-2021,Fiji,Main territory,,9521,7952,1518,51
09-07-2021,Greece,Main territory,,435018,328493,93764,12761
09-07-2021,Haiti,Main territory,,19220,5788,12961,471
09-07-2021,Peru,Other,,9073,-2026623,2035017,679
09-07-2021,Peru,Ucayali,,31720,28700,0,3020
09-07-2021,Peru,Tumbes,,17593,16072,0,1521
09-07-2021,Peru,Tacna,,27909,26040,0,1869
09-07-2021,Peru,San Martin,,46264,43384,0,2880
09-07-2021,Peru,Puno,,35605,31848,0,3757
09-07-2021,Peru,Piura,,82835,71252,0,11583
09-07-2021,Peru,Pasco,,14836,13849,0,987
09-07-2021,Peru,Moquegua,,26800,25384,0,1416
09-07-2021,Peru,Madre de Dios,,13538,12795,0,743
09-07-2021,Peru,Loreto,,41896,37845,0,4051
09-07-2021,Peru,Lima,,911402,824797,0,86605
09-07-2021,Peru,Lambayeque,,57641,49441,0,8200
09-07-2021,Peru,La Libertad,,83611,73678,0,9933
09-07-2021,Peru,Junin,,79309,72587,0,6722
09-07-2021,Peru,Ica,,55263,47278,0,7985
09-07-2021,Peru,Huanuco,,33830,31225,0,2605
09-07-2021,Peru,Huancavelica,,15321,14212,0,1109
09-07-2021,Peru,Cusco,,68101,63606,0,4495
09-07-2021,Peru,Callao,,97416,87674,0,9742
09-07-2021,Peru,Cajamarca,,62448,58515,0,3933
09-07-2021,Peru,Ayacucho,,30800,28802,0,1998
09-07-2021,Peru,Arequipa,,102772,93752,0,9020
09-07-2021,Peru,Apurimac,,24858,23430,0,1428
09-07-2021,Peru,Ancash,,73266,66811,0,6455
09-07-2021,Peru,Amazonas,,30079,28906,0,1173
09-07-2021,Saint Vincent and the Grenadines,Main territory,,2241,88,2141,12
09-07-2021,Seychelles,Main territory,,16679,1064,15541,74
09-07-2021,Sri Lanka,Main territory,,271483,27014,241035,3434
09-07-2021,Uruguay,Main territory,,375902,8442,361670,5790
09-07-2021,Germany,Other,,6702,6702,0,0
09-07-2021,Germany,Thuringen,,128838,285,124200,4353
09-07-2021,Germany,Schleswig-Holstein,,64052,386,62040,1626
09-07-2021,Germany,Sachsen-Anhalt,,99324,118,95770,3436
09-07-2021,Germany,Sachsen,,286027,424,275500,10103
09-07-2021,Germany,Saarland,,41611,123,40460,1028
09-07-2021,Germany,Rheinland-Pfalz,,155581,887,150800,3894
09-07-2021,Germany,Nordrhein-Westfalen,,817842,2339,798300,17203
09-07-2021,Germany,Niedersachsen,,261584,786,255000,5798
09-07-2021,Germany,Mecklenburg-Vorpommern,,44180,89,42930,1161
09-07-2021,Germany,Hessen,,291670,1115,283000,7555
09-07-2021,Germany,Hamburg,,77611,412,75600,1599
09-07-2021,Germany,Bremen,,27533,115,26930,488
09-07-2021,Germany,Brandenburg,,108790,278,104700,3812
09-07-2021,Germany,Berlin,,180543,479,176500,3564
09-07-2021,Germany,Bavaria,,648729,2434,631000,15295
09-07-2021,Germany,Baden-Wurttemberg,,501738,1921,489500,10317
09-07-2021,Zimbabwe,Main territory,,65066,18961,44021,2084
09-07-2021,Thailand,Main territory,,317506,288099,26873,2534
09-07-2021,Netherlands,Zuid-Holland,,407952,403664,0,4288
09-07-2021,Netherlands,Zeeland,,30178,29930,0,248
09-07-2021,Netherlands,Utrecht,,131265,129984,0,1281
09-07-2021,Netherlands,Other,,3995,3980,0,15
09-07-2021,Netherlands,Sint Maarten,,2633,17,2582,34
09-07-2021,Netherlands,Overijssel,,111567,110426,0,1141
09-07-2021,Netherlands,Noord-Holland,,284132,281503,0,2629
09-07-2021,Netherlands,Noord-Brabant,,275781,272641,0,3140
09-07-2021,Netherlands,Limburg,,116270,114615,0,1655
09-07-2021,Netherlands,Groningen,,40871,40608,0,263
09-07-2021,Netherlands,Gelderland,,190832,188803,0,2029
09-07-2021,Netherlands,Friesland,,44198,43720,0,478
09-07-2021,Netherlands,Flevoland,,37256,37012,0,244
09-07-2021,Netherlands,Drenthe,,34540,34187,0,353
09-07-2021,Netherlands,Curacao,,12371,31,12214,126
09-07-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,1656,8,1631,17
09-07-2021,Netherlands,Aruba,,11169,33,11029,107
09-07-2021,Kuwait,Main territory,,372549,18252,352208,2089
09-07-2021,Liberia,Main territory,,5080,2373,2565,142
09-07-2021,Sudan,Main territory,,36805,3398,30647,2760
09-07-2021,Azerbaijan,Main territory,,336962,1312,330668,4982
09-07-2021,Bolivia,Main territory,,451224,58422,375676,17126
09-07-2021,Romania,Main territory,,1081174,1626,1045351,34197
09-07-2021,Honduras,Main territory,,272730,171455,94054,7221
09-07-2021,Madagascar,Main territory,,42392,666,40798,928
09-07-2021,Austria,Main territory,,651291,1850,638719,10722
09-07-2021,Luxembourg,Main territory,,72010,1355,69836,819
09-07-2021,Bosnia and Herzegovina,Main territory,,205047,11717,183663,9667
09-07-2021,Argentina,Main territory,,4627537,283189,4246200,98148
09-07-2021,Botswana,Main territory,,75388,4272,69914,1202
09-07-2021,Dominican Republic,Main territory,,332384,55727,272778,3879
09-07-2021,Mozambique,Main territory,,86249,12408,72894,947
09-07-2021,Cuba,Main territory,,224818,24386,198981,1451
09-07-2021,Barbados,Main territory,,4128,44,4036,48
09-07-2021,Denmark,Main territory,,298094,5523,290033,2538
09-07-2021,Denmark,Greenland,,51,1,50,0
09-07-2021,Denmark,Faroe Islands,,825,54,770,1
09-07-2021,Kosovo,Main territory,,107835,145,105422,2268
09-07-2021,Lebanon,Main territory,,547170,5230,534069,7871
09-07-2021,Mongolia,Main territory,,134270,37097,96513,660
09-07-2021,Liechtenstein,Main territory,,3054,23,2972,59
09-07-2021,Libya,Main territory,,201236,17520,180484,3232
09-07-2021,South Sudan,Main territory,,10891,260,10514,117
09-07-2021,Grenada,Main territory,,161,0,160,1
09-07-2021,Indonesia,Main territory,,2455912,367733,2023548,64631
09-07-2021,Papua New Guinea,Main territory,,17292,597,16518,177
09-07-2021,Ireland,Main territory,,276735,248365,23364,5006
09-07-2021,San Marino,Main territory,,5092,0,5002,90
09-07-2021,Uganda,Main territory,,86140,24583,59495,2062
09-07-2021,Switzerland,Main territory,,704943,376445,317600,10898
09-07-2021,Spain,Other,,0,0,0,0
09-07-2021,Spain,Pais Vasco,,208823,188116,16160,4547
09-07-2021,Spain,Navarra,,66449,61360,3905,1184
09-07-2021,Spain,Murcia,,116427,112641,2180,1606
09-07-2021,Spain,Melilla,,9330,9108,125,97
09-07-2021,Spain,Madrid,,743109,686894,40736,15479
09-07-2021,Spain,La Rioja,,32539,28654,3107,778
09-07-2021,Spain,Galicia,,133014,121384,9204,2426
09-07-2021,Spain,Extremadura,,79537,75079,2652,1806
09-07-2021,Spain,Ceuta,,6014,5734,163,117
09-07-2021,Spain,Catalonia,,696621,655662,26203,14756
09-07-2021,Spain,Castilla y Leon,,246767,231118,8716,6933
09-07-2021,Spain,Castilla - La Mancha,,198412,186005,6392,6015
09-07-2021,Spain,Cantabria,,33851,30993,2287,571
09-07-2021,Spain,Canarias,,64476,62144,1537,795
09-07-2021,Spain,C. Valenciana,,413446,396055,9970,7421
09-07-2021,Spain,Baleares,,64853,62476,1533,844
