Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
15-05-2020,Monaco,Main territory,,96,5,87,4
15-05-2020,Poland,Main territory,,18016,10191,6918,907
15-05-2020,Senegal,Main territory,,2310,1395,890,25
15-05-2020,Morocco,Main territory,,6652,3062,3400,190
15-05-2020,Iraq,Main territory,,3193,987,2089,117
15-05-2020,Fiji,Main territory,,18,3,15,0
15-05-2020,Greece,Main territory,,2810,1276,1374,160
15-05-2020,Haiti,Main territory,,234,187,29,18
15-05-2020,Peru,Main territory,,84495,45524,27147,11824
15-05-2020,Saint Vincent and the Grenadines,Main territory,,17,3,14,0
15-05-2020,Seychelles,Main territory,,11,1,10,0
15-05-2020,Sri Lanka,Main territory,,935,449,477,9
15-05-2020,Uruguay,Main territory,,732,160,553,19
15-05-2020,Germany,Other,,1450,1450,0,0
15-05-2020,Germany,Thuringen,,2689,354,2200,135
15-05-2020,Germany,Schleswig-Holstein,,2998,272,2600,126
15-05-2020,Germany,Sachsen-Anhalt,,1676,122,1500,54
15-05-2020,Germany,Sachsen,,5082,486,4400,196
15-05-2020,Germany,Saarland,,2705,151,2400,154
15-05-2020,Germany,Rheinland-Pfalz,,6439,423,5800,216
15-05-2020,Germany,Nordrhein-Westfalen,,35967,2974,31500,1493
15-05-2020,Germany,Niedersachsen,,11111,969,9600,542
15-05-2020,Germany,Mecklenburg-Vorpommern,,745,25,700,20
15-05-2020,Germany,Hessen,,9204,875,7900,429
15-05-2020,Germany,Hamburg,,5009,381,4400,228
15-05-2020,Germany,Bremen,,1153,316,800,37
15-05-2020,Germany,Brandenburg,,3191,227,2800,164
15-05-2020,Germany,Berlin,,6424,456,5787,181
15-05-2020,Germany,Bavaria,,45532,3745,39510,2277
15-05-2020,Germany,Baden-Wurttemberg,,33858,2513,29700,1645
15-05-2020,Zimbabwe,Main territory,,42,25,13,4
15-05-2020,Thailand,Main territory,,3025,115,2854,56
15-05-2020,Netherlands,Main territory,,43681,38038,0,5643
15-05-2020,Netherlands,Sint Maarten,,76,15,46,15
15-05-2020,Netherlands,Curacao,,16,1,14,1
15-05-2020,Netherlands,"Bonaire, Sint Eustatius and Saba",,6,0,6,0
15-05-2020,Netherlands,Aruba,,101,5,93,3
15-05-2020,Kuwait,Main territory,,12860,9124,3640,96
15-05-2020,Liberia,Main territory,,219,91,108,20
15-05-2020,Sudan,Main territory,,1964,1668,205,91
15-05-2020,Azerbaijan,Main territory,,2980,1058,1886,36
15-05-2020,Bolivia,Main territory,,3577,2979,434,164
15-05-2020,Romania,Main territory,,16437,5997,9370,1070
15-05-2020,Honduras,Main territory,,2460,2062,264,134
