Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
17-07-2020,Monaco,Main territory,,109,7,98,4
17-07-2020,Poland,Main territory,,39407,8290,29505,1612
17-07-2020,Senegal,Main territory,,8544,2575,5809,160
17-07-2020,Morocco,Main territory,,16726,2102,14360,264
17-07-2020,Iraq,Main territory,,88171,28060,56495,3616
17-07-2020,Fiji,Main territory,,26,8,18,0
17-07-2020,Greece,Main territory,,3964,2396,1374,194
17-07-2020,Haiti,Main territory,,6902,3019,3738,145
17-07-2020,Peru,Other,,0,-233982,233982,0
17-07-2020,Peru,Ucayali,,9049,7912,0,1137
17-07-2020,Peru,Tumbes,,3490,2999,0,491
17-07-2020,Peru,Tacna,,1550,1482,0,68
17-07-2020,Peru,San Martin,,6905,5970,0,935
17-07-2020,Peru,Puno,,1279,1176,0,103
17-07-2020,Peru,Piura,,19252,15365,0,3887
17-07-2020,Peru,Pasco,,1430,1345,0,85
17-07-2020,Peru,Moquegua,,1541,1437,0,104
17-07-2020,Peru,Madre de Dios,,2555,2473,0,82
17-07-2020,Peru,Loreto,,10122,7738,0,2384
17-07-2020,Peru,Lima,,185758,162956,0,22802
17-07-2020,Peru,Lambayeque,,15495,12909,0,2586
17-07-2020,Peru,La Libertad,,12743,10119,0,2624
17-07-2020,Peru,Junin,,5707,4946,0,761
17-07-2020,Peru,Ica,,9795,7954,0,1841
17-07-2020,Peru,Huanuco,,4500,4119,0,381
17-07-2020,Peru,Huancavelica,,1176,1114,0,62
17-07-2020,Peru,Cusco,,2586,2474,0,112
17-07-2020,Peru,Callao,,19573,16357,0,3216
17-07-2020,Peru,Cajamarca,,4019,3611,0,408
17-07-2020,Peru,Ayacucho,,2604,2436,0,168
17-07-2020,Peru,Arequipa,,9939,8517,0,1422
17-07-2020,Peru,Apurimac,,691,649,0,42
17-07-2020,Peru,Ancash,,10125,8595,0,1530
17-07-2020,Peru,Amazonas,,3653,3412,0,241
17-07-2020,Saint Vincent and the Grenadines,Main territory,,35,6,29,0
17-07-2020,Seychelles,Main territory,,108,81,27,0
17-07-2020,Sri Lanka,Main territory,,2697,674,2012,11
17-07-2020,Uruguay,Main territory,,1037,88,917,32
17-07-2020,Germany,Other,,1026,500,526,0
17-07-2020,Germany,Thuringen,,3318,36,3100,182
17-07-2020,Germany,Schleswig-Holstein,,3251,97,3000,154
17-07-2020,Germany,Sachsen-Anhalt,,1941,59,1820,62
17-07-2020,Germany,Sachsen,,5485,35,5225,225
17-07-2020,Germany,Saarland,,2827,60,2593,174
17-07-2020,Germany,Rheinland-Pfalz,,7278,259,6781,238
17-07-2020,Germany,Nordrhein-Westfalen,,45710,2151,41848,1711
17-07-2020,Germany,Niedersachsen,,13905,370,12890,645
17-07-2020,Germany,Mecklenburg-Vorpommern,,806,2,784,20
