Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
07-06-2021,Monaco,Main territory,,2508,6,2469,33
07-06-2021,Poland,Main territory,,2875328,155291,2645877,74160
07-06-2021,Senegal,Main territory,,41713,267,40298,1148
07-06-2021,Morocco,Main territory,,521530,3072,509277,9181
07-06-2021,Iraq,Main territory,,1229121,65810,1146745,16566
07-06-2021,Fiji,Main territory,,751,517,230,4
07-06-2021,Greece,Main territory,,410166,304101,93764,12301
07-06-2021,Haiti,Main territory,,15435,2553,12557,325
07-06-2021,Peru,Other,,0,-1936147,1936147,0
07-06-2021,Peru,Ucayali,,31331,28364,0,2967
07-06-2021,Peru,Tumbes,,16837,15362,0,1475
07-06-2021,Peru,Tacna,,25961,24218,0,1743
07-06-2021,Peru,San Martin,,44503,41714,0,2789
07-06-2021,Peru,Puno,,33132,29702,0,3430
07-06-2021,Peru,Piura,,79392,68140,0,11252
07-06-2021,Peru,Pasco,,14384,13437,0,947
07-06-2021,Peru,Moquegua,,25015,23675,0,1340
07-06-2021,Peru,Madre de Dios,,13323,12588,0,735
07-06-2021,Peru,Loreto,,40302,36313,0,3989
07-06-2021,Peru,Lima,,888325,803514,0,84811
07-06-2021,Peru,Lambayeque,,56144,48222,0,7922
07-06-2021,Peru,La Libertad,,79918,70326,0,9592
07-06-2021,Peru,Junin,,74346,68051,0,6295
07-06-2021,Peru,Ica,,53152,45476,0,7676
07-06-2021,Peru,Huanuco,,32734,30240,0,2494
07-06-2021,Peru,Huancavelica,,14877,13802,0,1075
07-06-2021,Peru,Cusco,,63986,59748,0,4238
07-06-2021,Peru,Callao,,95726,86143,0,9583
07-06-2021,Peru,Cajamarca,,59529,55752,0,3777
07-06-2021,Peru,Ayacucho,,29423,27527,0,1896
07-06-2021,Peru,Arequipa,,88026,80280,0,7746
07-06-2021,Peru,Apurimac,,23497,22133,0,1364
07-06-2021,Peru,Ancash,,70742,64477,0,6265
07-06-2021,Peru,Amazonas,,28965,27855,0,1110
07-06-2021,Saint Vincent and the Grenadines,Main territory,,2076,219,1845,12
07-06-2021,Seychelles,Main territory,,12466,1084,11336,46
07-06-2021,Sri Lanka,Main territory,,207979,30145,176045,1789
07-06-2021,Uruguay,Main territory,,318783,34704,279387,4692
07-06-2021,Germany,Other,,7289,7289,0,0
07-06-2021,Germany,Thuringen,,128186,1526,122400,4260
07-06-2021,Germany,Schleswig-Holstein,,63407,901,60900,1606
07-06-2021,Germany,Sachsen-Anhalt,,98919,1642,93900,3377
07-06-2021,Germany,Sachsen,,284931,5730,269300,9901
07-06-2021,Germany,Saarland,,41057,543,39500,1014
07-06-2021,Germany,Rheinland-Pfalz,,153886,2527,147600,3759
07-06-2021,Germany,Nordrhein-Westfalen,,810456,16662,776900,16894
07-06-2021,Germany,Niedersachsen,,259544,3267,250600,5677
07-06-2021,Germany,Mecklenburg-Vorpommern,,43999,270,42600,1129
07-06-2021,Germany,Hessen,,288337,7135,273800,7402
07-06-2021,Germany,Hamburg,,76624,1451,73600,1573
07-06-2021,Germany,Bremen,,27247,452,26320,475
07-06-2021,Germany,Brandenburg,,108575,1229,103600,3746
07-06-2021,Germany,Berlin,,179237,1827,173900,3510
07-06-2021,Germany,Bavaria,,642704,9467,618200,15037
07-06-2021,Germany,Baden-Wurttemberg,,495944,9214,476700,10030
07-06-2021,Zimbabwe,Main territory,,39238,881,36746,1611
07-06-2021,Thailand,Main territory,,179886,151744,26873,1269
07-06-2021,Netherlands,Zuid-Holland,,396590,392326,0,4264
07-06-2021,Netherlands,Zeeland,,29424,29177,0,247
07-06-2021,Netherlands,Utrecht,,126935,125657,0,1278
07-06-2021,Netherlands,Other,,3826,3812,0,14
07-06-2021,Netherlands,Sint Maarten,,2484,77,2378,29
07-06-2021,Netherlands,Overijssel,,109050,107916,0,1134
07-06-2021,Netherlands,Noord-Holland,,274889,272280,0,2609
07-06-2021,Netherlands,Noord-Brabant,,269920,266788,0,3132
07-06-2021,Netherlands,Limburg,,114492,112846,0,1646
07-06-2021,Netherlands,Groningen,,38957,38694,0,263
07-06-2021,Netherlands,Gelderland,,186292,184270,0,2022
07-06-2021,Netherlands,Friesland,,43455,42980,0,475
07-06-2021,Netherlands,Flevoland,,36648,36404,0,244
07-06-2021,Netherlands,Drenthe,,33949,33596,0,353
07-06-2021,Netherlands,Curacao,,12280,20,12137,123
07-06-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,1616,19,1580,17
07-06-2021,Netherlands,Aruba,,11059,66,10886,107
07-06-2021,Kuwait,Main territory,,318676,14485,302393,1798
07-06-2021,Liberia,Main territory,,2290,147,2055,88
07-06-2021,Sudan,Main territory,,36004,3591,29716,2697
07-06-2021,Azerbaijan,Main territory,,334747,2688,327114,4945
07-06-2021,Bolivia,Main territory,,387162,65319,306819,15024
07-06-2021,Romania,Main territory,,1078952,4903,1043171,30878
07-06-2021,Honduras,Main territory,,242377,149503,86381,6493
07-06-2021,Madagascar,Main territory,,41742,6,40870,866
07-06-2021,Austria,Main territory,,647079,5145,631294,10640
07-06-2021,Luxembourg,Main territory,,70256,674,68764,818
07-06-2021,Bosnia and Herzegovina,Main territory,,204410,18410,176589,9411
07-06-2021,Argentina,Main territory,,3977634,335540,3560148,81946
07-06-2021,Botswana,Main territory,,58095,3323,53887,885
07-06-2021,Dominican Republic,Main territory,,301984,52113,246216,3655
07-06-2021,Mozambique,Main territory,,71145,620,69687,838
07-06-2021,Cuba,Main territory,,150103,5973,143105,1025
07-06-2021,Barbados,Main territory,,4032,63,3922,47
07-06-2021,Denmark,Main territory,,286948,12057,272371,2520
07-06-2021,Denmark,Greenland,,43,9,34,0
07-06-2021,Denmark,Faroe Islands,,744,44,699,1
07-06-2021,Kosovo,Main territory,,107099,877,103972,2250
07-06-2021,Lebanon,Main territory,,541628,9359,524500,7769
07-06-2021,Mongolia,Main territory,,67710,12679,54713,318
07-06-2021,Liechtenstein,Main territory,,3022,22,2942,58
07-06-2021,Libya,Main territory,,187685,11145,173394,3146
07-06-2021,South Sudan,Main territory,,10688,59,10514,115
07-06-2021,Grenada,Main territory,,161,0,160,1
07-06-2021,Indonesia,Main territory,,1863031,99663,1711565,51803
07-06-2021,Papua New Guinea,Main territory,,16374,551,15659,164
07-06-2021,Ireland,Main territory,,264875,236570,23364,4941
07-06-2021,San Marino,Main territory,,5090,2,4998,90
07-06-2021,Uganda,Main territory,,53961,5818,47760,383
07-06-2021,Switzerland,Main territory,,698369,369928,317600,10841
07-06-2021,Spain,Other,,0,0,0,0
07-06-2021,Spain,Pais Vasco,,200615,179985,16160,4470
07-06-2021,Spain,Navarra,,62873,57790,3905,1178
07-06-2021,Spain,Murcia,,113470,109688,2180,1602
07-06-2021,Spain,Melilla,,9176,8954,125,97
07-06-2021,Spain,Madrid,,720815,664728,40736,15351
07-06-2021,Spain,La Rioja,,31265,27384,3107,774
07-06-2021,Spain,Galicia,,127561,115944,9204,2413
07-06-2021,Spain,Extremadura,,76214,71757,2652,1805
07-06-2021,Spain,Ceuta,,5943,5664,163,116
07-06-2021,Spain,Catalonia,,617193,576391,26203,14599
07-06-2021,Spain,Castilla y Leon,,232567,216957,8716,6894
07-06-2021,Spain,Castilla - La Mancha,,194017,181693,6392,5932
07-06-2021,Spain,Cantabria,,30483,27631,2287,565
07-06-2021,Spain,Canarias,,57250,54938,1537,775
07-06-2021,Spain,C. Valenciana,,395931,378562,9970,7399
07-06-2021,Spain,Baleares,,60728,58356,1533,839
07-06-2021,Spain,Asturias,,52737,49702,1063,1972
07-06-2021,Spain,Aragon,,125083,117790,3772,3521
07-06-2021,Spain,Andalusia,,593602,572997,10671,9934
07-06-2021,Mali,Main territory,,14302,3903,9880,519
07-06-2021,Paraguay,Main territory,,375996,56871,309120,10005
07-06-2021,Latvia,Main territory,,134888,3856,128619,2413
07-06-2021,Laos,Main territory,,1968,245,1720,3
07-06-2021,Bhutan,Main territory,,1703,297,1405,1
07-06-2021,Myanmar,Main territory,,144456,8704,132525,3227
07-06-2021,Finland,Main territory,,93281,46322,46000,959
07-06-2021,Nepal,Main territory,,591494,85544,497960,7990
07-06-2021,Singapore,Main territory,,62210,517,61660,33
07-06-2021,Iceland,Main territory,,6555,50,6476,29
07-06-2021,Egypt,Main territory,,268754,56074,197281,15399
07-06-2021,Andorra,Main territory,,13777,93,13557,127
07-06-2021,Malawi,Main territory,,34403,571,32675,1157
07-06-2021,Malta,Main territory,,30571,72,30080,419
07-06-2021,Costa Rica,Main territory,,331920,78483,249209,4228
07-06-2021,Cameroon,Main territory,,78929,42393,35261,1275
07-06-2021,Mauritius,Main territory,,1458,234,1206,18
07-06-2021,Italy,Veneto,,424040,6819,405640,11581
07-06-2021,Italy,Valle d'Aosta,,11629,151,11006,472
07-06-2021,Italy,Umbria,,56536,1214,53919,1403
07-06-2021,Italy,Toscana,,242569,5824,229981,6764
07-06-2021,Italy,Sicilia,,227680,7883,213921,5876
07-06-2021,Italy,Sardegna,,56886,12424,42986,1476
07-06-2021,Italy,Puglia,,251438,18539,226354,6545
07-06-2021,Italy,Piemonte,,361501,3639,346202,11660
07-06-2021,Italy,P.A. Trento,,45572,354,43859,1359
07-06-2021,Italy,P.A. Bolzano,,73064,548,71338,1178
07-06-2021,Italy,Molise,,13610,93,13026,491
07-06-2021,Italy,Marche,,103140,3370,96748,3022
07-06-2021,Italy,Lombardia,,837728,20561,783492,33675
07-06-2021,Italy,Liguria,,102941,713,97894,4334
07-06-2021,Italy,Lazio,,343435,11027,324185,8223
07-06-2021,Italy,Friuli Venezia Giulia,,107187,4716,98679,3792
07-06-2021,Italy,Emilia-Romagna,,384973,10962,360799,13212
07-06-2021,Italy,Campania,,421289,62927,351110,7252
07-06-2021,Italy,Calabria,,67697,8835,57670,1192
07-06-2021,Italy,Basilicata,,26494,3279,22630,585
07-06-2021,Italy,Abruzzo,,74289,4575,67218,2496
07-06-2021,Ecuador,Main territory,,432739,13280,398645,20814
07-06-2021,Qatar,Main territory,,218798,2594,215635,569
07-06-2021,Russia,Севастополь,,15111,624,13793,694
07-06-2021,Russia,Крым,,44212,1830,40996,1386
07-06-2021,Russia,Забайкальский край,,43560,1073,41807,680
07-06-2021,Russia,Ярославская обл.,,41609,1409,39572,628
07-06-2021,Russia,Ямало-Ненецкий АО,,39253,722,38111,420
07-06-2021,Russia,Воронежская обл.,,85946,1558,81346,3042
07-06-2021,Russia,Вологодская обл.,,46415,2063,43241,1111
07-06-2021,Russia,Волгоградская обл.,,60419,1417,57634,1368
07-06-2021,Russia,Владимирская обл.,,33884,1141,31532,1211
07-06-2021,Russia,Ульяновская обл.,,56521,1137,53944,1440
07-06-2021,Russia,Удмуртия,,34402,2127,31297,978
07-06-2021,Russia,Тыва,,15995,77,15715,203
07-06-2021,Russia,Тюменская обл.,,37148,929,35621,598
07-06-2021,Russia,Тверская обл.,,42676,1589,40001,1086
07-06-2021,Russia,Тульская обл.,,40506,443,37989,2074
07-06-2021,Russia,Томская обл.,,33067,773,31851,443
07-06-2021,Russia,Татарстан,,21696,2506,18685,505
07-06-2021,Russia,Тамбовская обл.,,33254,1224,31477,553
07-06-2021,Russia,Свердловская обл.,,89993,2588,83895,3510
07-06-2021,Russia,Ставропольский край,,55248,1384,52318,1546
07-06-2021,Russia,Смоленская обл.,,31598,786,29767,1045
07-06-2021,Russia,Саратовская обл.,,63499,1956,60407,1136
07-06-2021,Russia,Самарская обл.,,65271,941,62298,2032
07-06-2021,Russia,Сахалинская обл.,,23206,478,22675,53
07-06-2021,Russia,Саха (Якутия),,39176,3575,34905,696
07-06-2021,Russia,Санкт-Петербург,,445581,18250,412711,14620
07-06-2021,Russia,Рязанская обл.,,29615,960,28109,546
07-06-2021,Russia,Ростовская обл.,,95309,4553,86243,4513
07-06-2021,Russia,Псковская обл.,,38060,4875,32766,419
07-06-2021,Russia,Приморский край,,44718,2298,41684,736
07-06-2021,Russia,Пермский край,,58138,3180,52468,2490
07-06-2021,Russia,Пензенская обл.,,47779,2045,44887,847
07-06-2021,Russia,Оренбургская обл.,,44737,2466,41262,1009
07-06-2021,Russia,Орловская обл.,,35978,1115,34185,678
07-06-2021,Russia,Омская обл.,,47960,934,45582,1444
07-06-2021,Russia,Новосибирская обл.,,43908,2284,39711,1913
07-06-2021,Russia,Новгородская обл.,,31225,631,30417,177
07-06-2021,Russia,Северная Осетия,,17061,434,16409,218
07-06-2021,Russia,Нижегородская обл.,,119200,2135,113339,3726
07-06-2021,Russia,Ненецкий АО,,1112,8,1100,4
07-06-2021,Russia,Мурманская обл.,,51681,2015,48437,1229
07-06-2021,Russia,Московская обл.,,276584,42948,227420,6216
07-06-2021,Russia,Москва,,1201273,102831,1077914,20528
07-06-2021,Russia,Мордовия,,21163,2079,18793,291
07-06-2021,Russia,Марий Эл,,13663,221,13184,258
07-06-2021,Russia,Магаданская обл.,,8496,97,8288,111
07-06-2021,Russia,Липецкая обл.,,32056,2213,29057,786
07-06-2021,Russia,Ленинградская обл.,,45875,1367,42993,1515
07-06-2021,Russia,Курская обл.,,38880,763,37277,840
07-06-2021,Russia,Курганская обл.,,21597,560,20615,422
07-06-2021,Russia,Красноярский край,,74170,2153,68230,3787
07-06-2021,Russia,Краснодарский край,,49103,2003,43993,3107
07-06-2021,Russia,Костромская обл.,,21758,2252,19018,488
07-06-2021,Russia,Коми,,44388,400,43020,968
07-06-2021,Russia,Кировская обл.,,44321,2101,41848,372
07-06-2021,Russia,ХМАО – Югра,,57877,597,56480,800
