Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
11-03-2020,Monaco,Main territory,,1,1,0,0
11-03-2020,Poland,Main territory,,31,31,0,0
11-03-2020,Senegal,Main territory,,4,3,1,0
11-03-2020,Morocco,Main territory,,5,4,0,1
11-03-2020,Iraq,Main territory,,71,49,15,7
11-03-2020,Greece,Main territory,,99,98,0,1
11-03-2020,Peru,Main territory,,11,9,0,2
11-03-2020,Sri Lanka,Main territory,,2,1,1,0
11-03-2020,Germany,Main territory,,1908,1880,25,3
11-03-2020,Thailand,Main territory,,59,24,34,1
11-03-2020,Netherlands,Main territory,,503,498,0,5
11-03-2020,Kuwait,Main territory,,72,70,2,0
11-03-2020,Azerbaijan,Main territory,,11,8,3,0
11-03-2020,Bolivia,Main territory,,2,2,0,0
11-03-2020,Romania,Main territory,,45,39,6,0
11-03-2020,Honduras,Main territory,,2,2,0,0
11-03-2020,Austria,Main territory,,246,242,4,0
11-03-2020,Luxembourg,Main territory,,7,7,0,0
11-03-2020,Bosnia and Herzegovina,Main territory,,7,7,0,0
11-03-2020,Argentina,Main territory,,19,18,0,1
11-03-2020,Dominican Republic,Main territory,,5,5,0,0
11-03-2020,Denmark,Faroe Islands,,2,2,0,0
11-03-2020,Denmark,Main territory,,442,441,1,0
11-03-2020,Lebanon,Main territory,,61,57,1,3
11-03-2020,Mongolia,Main territory,,1,1,0,0
11-03-2020,Liechtenstein,Main territory,,1,1,0,0
11-03-2020,Indonesia,Main territory,,34,31,2,1
11-03-2020,Ireland,Main territory,,43,42,0,1
11-03-2020,San Marino,Main territory,,62,60,0,2
11-03-2020,Switzerland,Main territory,,652,644,4,4
11-03-2020,Spain,Main territory,,2277,2040,183,54
11-03-2020,Paraguay,Main territory,,5,5,0,0
11-03-2020,Latvia,Main territory,,10,9,1,0
11-03-2020,Bhutan,Main territory,,1,1,0,0
11-03-2020,Finland,Main territory,,59,58,1,0
11-03-2020,Nepal,Main territory,,1,0,1,0
11-03-2020,Singapore,Main territory,,178,82,96,0
11-03-2020,Iceland,Main territory,,85,84,1,0
11-03-2020,Egypt,Main territory,,60,32,27,1
11-03-2020,Andorra,Main territory,,1,1,0,0
11-03-2020,Malta,Main territory,,6,6,0,0
11-03-2020,Costa Rica,Main territory,,13,13,0,0
11-03-2020,Cameroon,Main territory,,2,2,0,0
