Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
17-06-2021,Monaco,Main territory,,2545,39,2473,33
17-06-2021,Poland,Main territory,,2878276,154007,2649535,74734
17-06-2021,Senegal,Main territory,,42206,341,40707,1158
17-06-2021,Morocco,Main territory,,525443,3731,512487,9225
17-06-2021,Iraq,Main territory,,1274629,69396,1188422,16811
17-06-2021,Fiji,Main territory,,1533,1075,452,6
17-06-2021,Greece,Main territory,,417253,311001,93764,12488
17-06-2021,Haiti,Main territory,,16859,3908,12590,361
17-06-2021,Peru,Other,,0,-1975840,1975840,0
17-06-2021,Peru,Ucayali,,31547,28551,0,2996
17-06-2021,Peru,Tumbes,,17194,15699,0,1495
17-06-2021,Peru,Tacna,,26731,24927,0,1804
17-06-2021,Peru,San Martin,,45266,42419,0,2847
17-06-2021,Peru,Puno,,34007,30426,0,3581
17-06-2021,Peru,Piura,,80812,69390,0,11422
17-06-2021,Peru,Pasco,,14589,13625,0,964
17-06-2021,Peru,Moquegua,,25784,24417,0,1367
17-06-2021,Peru,Madre de Dios,,13448,12710,0,738
17-06-2021,Peru,Loreto,,40751,36739,0,4012
17-06-2021,Peru,Lima,,899569,813877,0,85692
17-06-2021,Peru,Lambayeque,,56772,48722,0,8050
17-06-2021,Peru,La Libertad,,81381,71616,0,9765
17-06-2021,Peru,Junin,,76602,70062,0,6540
17-06-2021,Peru,Ica,,54139,46318,0,7821
17-06-2021,Peru,Huanuco,,33258,30706,0,2552
17-06-2021,Peru,Huancavelica,,15087,13993,0,1094
17-06-2021,Peru,Cusco,,65728,61367,0,4361
17-06-2021,Peru,Callao,,96596,86930,0,9666
17-06-2021,Peru,Cajamarca,,60925,57075,0,3850
17-06-2021,Peru,Ayacucho,,29994,28057,0,1937
17-06-2021,Peru,Arequipa,,94166,85862,0,8304
17-06-2021,Peru,Apurimac,,24046,22657,0,1389
17-06-2021,Peru,Ancash,,71806,65437,0,6369
17-06-2021,Peru,Amazonas,,29518,28377,0,1141
17-06-2021,Saint Vincent and the Grenadines,Main territory,,2178,241,1925,12
17-06-2021,Seychelles,Main territory,,14123,1563,12505,55
17-06-2021,Sri Lanka,Main territory,,233064,35205,195434,2425
17-06-2021,Uruguay,Main territory,,348662,30122,313388,5152
17-06-2021,Germany,Other,,7239,7239,0,0
17-06-2021,Germany,Thuringen,,128598,687,123600,4311
17-06-2021,Germany,Schleswig-Holstein,,63716,548,61550,1618
17-06-2021,Germany,Sachsen-Anhalt,,99193,738,95040,3415
17-06-2021,Germany,Sachsen,,285604,2393,273200,10011
17-06-2021,Germany,Saarland,,41339,320,40000,1019
17-06-2021,Germany,Rheinland-Pfalz,,154784,1350,149600,3834
17-06-2021,Germany,Nordrhein-Westfalen,,814384,8254,789100,17030
17-06-2021,Germany,Niedersachsen,,260531,1307,253500,5724
17-06-2021,Germany,Mecklenburg-Vorpommern,,44099,61,42890,1148
17-06-2021,Germany,Hessen,,289930,3668,278800,7462
17-06-2021,Germany,Hamburg,,77037,852,74600,1585
17-06-2021,Germany,Bremen,,27370,228,26660,482
17-06-2021,Germany,Brandenburg,,108615,429,104400,3786
17-06-2021,Germany,Berlin,,179858,1114,175200,3544
17-06-2021,Germany,Bavaria,,646038,5075,625800,15163
17-06-2021,Germany,Baden-Wurttemberg,,499333,5188,484000,10145
17-06-2021,Zimbabwe,Main territory,,40927,2171,37109,1647
17-06-2021,Thailand,Main territory,,207724,179296,26873,1555
17-06-2021,Netherlands,Zuid-Holland,,399760,395489,0,4271
17-06-2021,Netherlands,Zeeland,,29650,29402,0,248
17-06-2021,Netherlands,Utrecht,,127974,126694,0,1280
17-06-2021,Netherlands,Other,,3827,3812,0,15
17-06-2021,Netherlands,Sint Maarten,,2561,71,2458,32
17-06-2021,Netherlands,Overijssel,,109825,108687,0,1138
17-06-2021,Netherlands,Noord-Holland,,276688,274067,0,2621
17-06-2021,Netherlands,Noord-Brabant,,271788,268652,0,3136
17-06-2021,Netherlands,Limburg,,115319,113668,0,1651
17-06-2021,Netherlands,Groningen,,39172,38909,0,263
17-06-2021,Netherlands,Gelderland,,187933,185908,0,2025
17-06-2021,Netherlands,Friesland,,43679,43202,0,477
17-06-2021,Netherlands,Flevoland,,36895,36651,0,244
17-06-2021,Netherlands,Drenthe,,34198,33845,0,353
17-06-2021,Netherlands,Curacao,,12308,35,12150,123
17-06-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,1629,13,1599,17
17-06-2021,Netherlands,Aruba,,11099,28,10964,107
17-06-2021,Kuwait,Main territory,,334216,16729,315645,1842
17-06-2021,Liberia,Main territory,,2796,596,2105,95
17-06-2021,Sudan,Main territory,,36347,3548,30062,2737
17-06-2021,Azerbaijan,Main territory,,335339,1189,329191,4959
17-06-2021,Bolivia,Main territory,,417195,68609,332662,15924
17-06-2021,Romania,Main territory,,1080070,3182,1044773,32115
17-06-2021,Honduras,Main territory,,249931,152129,91111,6691
17-06-2021,Madagascar,Main territory,,42034,797,40345,892
17-06-2021,Austria,Main territory,,649181,3315,635192,10674
17-06-2021,Luxembourg,Main territory,,70503,453,69232,818
17-06-2021,Bosnia and Herzegovina,Main territory,,204791,15763,179402,9626
17-06-2021,Argentina,Main territory,,4222400,316265,3818346,87789
17-06-2021,Botswana,Main territory,,63247,3766,58541,940
17-06-2021,Dominican Republic,Main territory,,312815,53759,255323,3733
17-06-2021,Mozambique,Main territory,,71929,1057,70028,844
17-06-2021,Cuba,Main territory,,163415,7798,154494,1123
17-06-2021,Barbados,Main territory,,4039,12,3980,47
17-06-2021,Denmark,Main territory,,291017,6366,282123,2528
17-06-2021,Denmark,Greenland,,49,9,40,0
17-06-2021,Denmark,Faroe Islands,,758,17,740,1
17-06-2021,Kosovo,Main territory,,107192,-48,104985,2255
17-06-2021,Lebanon,Main territory,,543099,7643,527645,7811
17-06-2021,Mongolia,Main territory,,88516,26380,61725,411
17-06-2021,Liechtenstein,Main territory,,3026,13,2954,59
17-06-2021,Libya,Main territory,,190146,11289,175687,3170
17-06-2021,South Sudan,Main territory,,10764,135,10514,115
17-06-2021,Grenada,Main territory,,161,0,160,1
17-06-2021,Indonesia,Main territory,,1950276,125303,1771220,53753
17-06-2021,Papua New Guinea,Main territory,,16799,500,16132,167
17-06-2021,Ireland,Main territory,,267949,239606,23364,4979
17-06-2021,San Marino,Main territory,,5090,1,4999,90
17-06-2021,Uganda,Main territory,,67215,17850,48823,542
17-06-2021,Switzerland,Main territory,,701454,372987,317600,10867
17-06-2021,Spain,Other,,0,0,0,0
17-06-2021,Spain,Pais Vasco,,202503,181830,16160,4513
17-06-2021,Spain,Navarra,,63375,58292,3905,1178
17-06-2021,Spain,Murcia,,114032,110248,2180,1604
17-06-2021,Spain,Melilla,,9212,8990,125,97
17-06-2021,Spain,Madrid,,725722,669593,40736,15393
17-06-2021,Spain,La Rioja,,31600,27718,3107,775
17-06-2021,Spain,Galicia,,128384,116763,9204,2417
17-06-2021,Spain,Extremadura,,76688,72231,2652,1805
17-06-2021,Spain,Ceuta,,5972,5693,163,116
17-06-2021,Spain,Catalonia,,633391,592475,26203,14713
17-06-2021,Spain,Castilla y Leon,,234173,218544,8716,6913
17-06-2021,Spain,Castilla - La Mancha,,195494,183111,6392,5991
17-06-2021,Spain,Cantabria,,30728,27874,2287,567
17-06-2021,Spain,Canarias,,58642,56322,1537,783
17-06-2021,Spain,C. Valenciana,,397642,380265,9970,7407
17-06-2021,Spain,Baleares,,61074,58698,1533,843
17-06-2021,Spain,Asturias,,53250,50213,1063,1974
17-06-2021,Spain,Aragon,,125915,118606,3772,3537
17-06-2021,Spain,Andalusia,,605431,584752,10671,10008
17-06-2021,Mali,Main territory,,14364,3840,10001,523
17-06-2021,Paraguay,Main territory,,401243,54092,335857,11294
17-06-2021,Latvia,Main territory,,136544,2582,131480,2482
17-06-2021,Laos,Main territory,,2034,107,1924,3
17-06-2021,Bhutan,Main territory,,1882,351,1530,1
17-06-2021,Myanmar,Main territory,,146768,10172,133346,3250
17-06-2021,Finland,Main territory,,94081,47114,46000,967
17-06-2021,Nepal,Main territory,,615984,61725,545662,8597
17-06-2021,Singapore,Main territory,,62366,372,61960,34
17-06-2021,Iceland,Main territory,,6555,50,6476,29
17-06-2021,Egypt,Main territory,,275601,56039,203802,15760
17-06-2021,Andorra,Main territory,,13839,72,13640,127
17-06-2021,Malawi,Main territory,,34702,731,32807,1164
17-06-2021,Malta,Main territory,,30585,34,30132,419
17-06-2021,Costa Rica,Main territory,,349026,76798,267769,4459
17-06-2021,Cameroon,Main territory,,80328,43754,35261,1313
17-06-2021,Mauritius,Main territory,,1701,418,1265,18
17-06-2021,Italy,Veneto,,424853,5507,407745,11601
