Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
15-11-2020,Monaco,Main territory,,548,96,450,2
15-11-2020,Poland,Main territory,,712972,407841,294783,10348
15-11-2020,Senegal,Main territory,,15793,49,15416,328
15-11-2020,Morocco,Main territory,,293177,49800,238598,4779
15-11-2020,Iraq,Main territory,,519152,60443,447039,11670
15-11-2020,Fiji,Main territory,,35,1,32,2
15-11-2020,Greece,Main territory,,74205,50025,23074,1106
15-11-2020,Haiti,Main territory,,9168,1235,7701,232
15-11-2020,Peru,Other,,0,-858388,858388,0
15-11-2020,Peru,Ucayali,,18835,17300,0,1535
15-11-2020,Peru,Tumbes,,8816,8103,0,713
15-11-2020,Peru,Tacna,,13606,12838,0,768
15-11-2020,Peru,San Martin,,22782,21228,0,1554
15-11-2020,Peru,Puno,,17862,16419,0,1443
15-11-2020,Peru,Piura,,39535,33887,0,5648
15-11-2020,Peru,Pasco,,6016,5725,0,291
15-11-2020,Peru,Moquegua,,14822,13995,0,827
15-11-2020,Peru,Madre de Dios,,9032,8883,0,149
15-11-2020,Peru,Loreto,,23339,20629,0,2710
15-11-2020,Peru,Lima,,419479,379176,0,40303
15-11-2020,Peru,Lambayeque,,29707,25537,0,4170
15-11-2020,Peru,La Libertad,,34093,29576,0,4517
15-11-2020,Peru,Junin,,24417,22134,0,2283
15-11-2020,Peru,Ica,,30472,27004,0,3468
15-11-2020,Peru,Huanuco,,18404,17434,0,970
15-11-2020,Peru,Huancavelica,,7485,7113,0,372
15-11-2020,Peru,Cusco,,23216,21728,0,1488
15-11-2020,Peru,Callao,,39197,34195,0,5002
15-11-2020,Peru,Cajamarca,,23031,21544,0,1487
15-11-2020,Peru,Ayacucho,,13995,13209,0,786
15-11-2020,Peru,Arequipa,,45472,41432,0,4040
15-11-2020,Peru,Apurimac,,6166,5871,0,295
15-11-2020,Peru,Ancash,,27691,24996,0,2695
15-11-2020,Peru,Amazonas,,17429,16886,0,543
15-11-2020,Saint Vincent and the Grenadines,Main territory,,78,1,77,0
15-11-2020,Seychelles,Main territory,,160,3,157,0
15-11-2020,Sri Lanka,Main territory,,17287,5734,11495,58
15-11-2020,Uruguay,Main territory,,4030,732,3233,65
15-11-2020,Germany,Other,,332,332,0,0
15-11-2020,Germany,Thuringen,,10982,3172,7556,254
15-11-2020,Germany,Schleswig-Holstein,,11522,3180,8120,222
15-11-2020,Germany,Sachsen-Anhalt,,8166,2590,5471,105
15-11-2020,Germany,Sachsen,,34970,18613,15843,514
15-11-2020,Germany,Saarland,,10473,2340,7902,231
15-11-2020,Germany,Rheinland-Pfalz,,32563,13598,18602,363
15-11-2020,Germany,Nordrhein-Westfalen,,202817,71781,128399,2637
15-11-2020,Germany,Niedersachsen,,55433,16255,38274,904
15-11-2020,Germany,Mecklenburg-Vorpommern,,4435,1406,2991,38
15-11-2020,Germany,Hessen,,65479,26141,38465,873
15-11-2020,Germany,Hamburg,,20221,8508,11400,313
15-11-2020,Germany,Bremen,,8303,2645,5561,97
15-11-2020,Germany,Brandenburg,,13708,3917,9541,250
15-11-2020,Germany,Berlin,,47697,17634,29700,363
15-11-2020,Germany,Bavaria,,158849,51649,104056,3144
15-11-2020,Germany,Baden-Wurttemberg,,116996,40898,73833,2265
