Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
23-09-2021,Micronesia,Main territory,,1,1,0,0
23-09-2021,Romania,Main territory,,1172981,1137017,0,35964
23-09-2021,Bahrain,Main territory,,274614,273225,0,1389
23-09-2021,Eswatini,Main territory,,45633,44424,0,1209
23-09-2021,Belgium,West Flanders,,108669,108669,0,0
23-09-2021,Belgium,Walloon Brabant,,47373,47373,0,0
23-09-2021,Belgium,Other,,24256,-1287,0,25543
23-09-2021,Belgium,Namur,,63577,63577,0,0
23-09-2021,Belgium,Luxembourg,,34109,34109,0,0
23-09-2021,Belgium,Limburg,,69003,69003,0,0
23-09-2021,Belgium,Liege,,147660,147660,0,0
23-09-2021,Belgium,Hainaut,,172490,172490,0,0
23-09-2021,Belgium,Flemish Brabant,,98048,98048,0,0
23-09-2021,Belgium,East Flanders,,139610,139610,0,0
23-09-2021,Belgium,Brussels,,164774,164774,0,0
23-09-2021,Belgium,Antwerp,,161954,161954,0,0
23-09-2021,Indonesia,Main territory,,4201559,4060445,0,141114
23-09-2021,Guatemala,Main territory,,542024,528783,0,13241
23-09-2021,Israel,Main territory,,1254351,1246740,0,7611
23-09-2021,North Macedonia,Main territory,,188635,182096,0,6539
23-09-2021,China,Zhejiang,,1446,1445,0,1
23-09-2021,China,Yunnan,,1362,1360,0,2
23-09-2021,China,Xinjiang,,980,977,0,3
23-09-2021,China,Other,,0,0,0,0
23-09-2021,China,Tibet,,1,1,0,0
23-09-2021,China,Tianjin,,484,481,0,3
23-09-2021,China,Sichuan,,1207,1204,0,3
23-09-2021,China,Shanxi,,260,260,0,0
23-09-2021,China,Shanghai,,2584,2577,0,7
23-09-2021,China,Shandong,,930,923,0,7
23-09-2021,China,Shaanxi,,671,668,0,3
23-09-2021,China,Qinghai,,18,18,0,0
23-09-2021,China,Ningxia,,77,77,0,0
23-09-2021,China,Macau,,63,63,0,0
23-09-2021,China,Liaoning,,451,449,0,2
23-09-2021,China,Jilin,,574,571,0,3
23-09-2021,China,Jiangxi,,937,936,0,1
23-09-2021,China,Jiangsu,,1595,1595,0,0
23-09-2021,China,Inner Mongolia,,416,415,0,1
23-09-2021,China,Hunan,,1181,1177,0,4
23-09-2021,China,Hubei,,68297,63785,0,4512
23-09-2021,China,Hong Kong,,12169,11956,0,213
23-09-2021,China,Henan,,1539,1517,0,22
23-09-2021,China,Heilongjiang,,1644,1631,0,13
23-09-2021,China,Hebei,,1317,1310,0,7
23-09-2021,China,Hainan,,190,184,0,6
23-09-2021,China,Guizhou,,147,145,0,2
23-09-2021,China,Guangxi,,297,295,0,2
23-09-2021,China,Guangdong,,3150,3142,0,8
23-09-2021,China,Gansu,,199,197,0,2
23-09-2021,China,Fujian,,1264,1263,0,1
23-09-2021,China,Chongqing,,603,597,0,6
23-09-2021,China,Beijing,,1119,1110,0,9
23-09-2021,China,Anhui,,1008,1002,0,6
23-09-2021,Suriname,Main territory,,39140,38312,0,828
23-09-2021,Zimbabwe,Main territory,,129134,124534,0,4600
23-09-2021,Sierra Leone,Main territory,,6393,6272,0,121
23-09-2021,Mauritania,Main territory,,35717,34949,0,768
23-09-2021,Trinidad and Tobago,Main territory,,49442,48005,0,1437
23-09-2021,Burkina Faso,Main territory,,14092,13914,0,178
23-09-2021,Morocco,Main territory,,925507,911431,0,14076
23-09-2021,Nicaragua,Main territory,,13730,13527,0,203
23-09-2021,Peru,Other,,1048,1000,0,48
23-09-2021,Peru,Ucayali,,32052,28961,0,3091
23-09-2021,Peru,Tumbes,,18663,17105,0,1558
23-09-2021,Peru,Tacna,,29669,27721,0,1948
23-09-2021,Peru,San Martin,,48423,45425,0,2998
23-09-2021,Peru,Puno,,39636,35539,0,4097
23-09-2021,Peru,Piura,,86959,75046,0,11913
23-09-2021,Peru,Pasco,,15725,14684,0,1041
23-09-2021,Peru,Moquegua,,29486,27980,0,1506
23-09-2021,Peru,Madre de Dios,,13829,13062,0,767
23-09-2021,Peru,Loreto,,44934,40765,0,4169
23-09-2021,Peru,Lima,,945364,857068,0,88296
23-09-2021,Peru,Lambayeque,,61063,52484,0,8579
23-09-2021,Peru,La Libertad,,87613,77469,0,10144
23-09-2021,Peru,Junin,,85378,78406,0,6972
23-09-2021,Peru,Ica,,58379,50068,0,8311
23-09-2021,Peru,Huanuco,,35455,32768,0,2687
23-09-2021,Peru,Huancavelica,,16094,14945,0,1149
23-09-2021,Peru,Cusco,,73029,68288,0,4741
23-09-2021,Peru,Callao,,100238,90305,0,9933
23-09-2021,Peru,Cajamarca,,65454,61353,0,4101
23-09-2021,Peru,Ayacucho,,33532,31436,0,2096
23-09-2021,Peru,Arequipa,,114378,104744,0,9634
23-09-2021,Peru,Apurimac,,26011,24514,0,1497
23-09-2021,Peru,Ancash,,76639,70010,0,6629
23-09-2021,Peru,Amazonas,,31424,30173,0,1251
23-09-2021,Somalia,Main territory,,19583,18484,0,1099
23-09-2021,Solomon Islands,Main territory,,20,20,0,0
23-09-2021,Libya,Main territory,,335055,330486,0,4569
23-09-2021,Japan,Yamanashi,,5040,5011,0,29
23-09-2021,Japan,Yamaguchi,,5538,5449,0,89
23-09-2021,Japan,Yamagata,,3505,3448,0,57
23-09-2021,Japan,Wakayama,,5177,5118,0,59
