Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
12-02-2021,Monaco,Main territory,,1752,241,1490,21
12-02-2021,Poland,Main territory,,1577036,206485,1330127,40424
12-02-2021,Senegal,Main territory,,30376,4751,24890,735
12-02-2021,Morocco,Main territory,,477656,11250,457956,8450
12-02-2021,Iraq,Main territory,,639438,21459,604822,13157
12-02-2021,Fiji,Main territory,,56,0,54,2
12-02-2021,Greece,Main territory,,170244,70403,93764,6077
12-02-2021,Haiti,Main territory,,12016,2512,9258,246
12-02-2021,Peru,Other,,0,-1130923,1130923,0
12-02-2021,Peru,Ucayali,,21979,20234,0,1745
12-02-2021,Peru,Tumbes,,10756,9874,0,882
12-02-2021,Peru,Tacna,,18244,17128,0,1116
12-02-2021,Peru,San Martin,,28460,26745,0,1715
12-02-2021,Peru,Puno,,22259,20338,0,1921
12-02-2021,Peru,Piura,,47766,40592,0,7174
12-02-2021,Peru,Pasco,,8580,8062,0,518
12-02-2021,Peru,Moquegua,,18773,17698,0,1075
12-02-2021,Peru,Madre de Dios,,9878,9710,0,168
12-02-2021,Peru,Loreto,,28207,25214,0,2993
12-02-2021,Peru,Lima,,550121,499675,0,50446
12-02-2021,Peru,Lambayeque,,36941,31758,0,5183
12-02-2021,Peru,La Libertad,,41895,36391,0,5504
12-02-2021,Peru,Junin,,38846,35535,0,3311
12-02-2021,Peru,Ica,,38040,33415,0,4625
12-02-2021,Peru,Huanuco,,24239,22557,0,1682
12-02-2021,Peru,Huancavelica,,8911,8407,0,504
12-02-2021,Peru,Cusco,,31330,29348,0,1982
12-02-2021,Peru,Callao,,52101,45963,0,6138
12-02-2021,Peru,Cajamarca,,30243,28363,0,1880
12-02-2021,Peru,Ayacucho,,17808,16842,0,966
12-02-2021,Peru,Arequipa,,56570,51555,0,5015
12-02-2021,Peru,Apurimac,,10414,9854,0,560
12-02-2021,Peru,Ancash,,39635,36178,0,3457
12-02-2021,Peru,Amazonas,,20313,19664,0,649
12-02-2021,Saint Vincent and the Grenadines,Main territory,,1370,897,467,6
12-02-2021,Seychelles,Main territory,,1802,559,1236,7
12-02-2021,Sri Lanka,Main territory,,74056,6688,66984,384
12-02-2021,Uruguay,Main territory,,47828,5335,41966,527
12-02-2021,Germany,Other,,1857,1857,0,0
12-02-2021,Germany,Thuringen,,70472,5092,62814,2566
12-02-2021,Germany,Schleswig-Holstein,,39351,4462,33770,1119
12-02-2021,Germany,Sachsen-Anhalt,,56237,4378,49748,2111
12-02-2021,Germany,Sachsen,,187061,8205,171750,7106
12-02-2021,Germany,Saarland,,27514,1715,24977,822
12-02-2021,Germany,Rheinland-Pfalz,,97521,6830,87818,2873
12-02-2021,Germany,Nordrhein-Westfalen,,508203,31478,464661,12064
12-02-2021,Germany,Niedersachsen,,152454,10266,138376,3812
12-02-2021,Germany,Mecklenburg-Vorpommern,,22107,2504,18977,626
12-02-2021,Germany,Hessen,,180050,11754,162862,5434
12-02-2021,Germany,Hamburg,,48695,4404,43103,1188
12-02-2021,Germany,Bremen,,16861,767,15787,307
12-02-2021,Germany,Brandenburg,,72853,5896,64174,2783
12-02-2021,Germany,Berlin,,124518,6796,115124,2598
12-02-2021,Germany,Bavaria,,419644,22913,385086,11645
12-02-2021,Germany,Baden-Wurttemberg,,305024,15992,281315,7717
12-02-2021,Zimbabwe,Main territory,,35045,3693,29959,1393
12-02-2021,Thailand,Main territory,,24279,3989,20210,80
12-02-2021,Netherlands,Zuid-Holland,,243176,239631,0,3545
12-02-2021,Netherlands,Zeeland,,15192,15026,0,166
12-02-2021,Netherlands,Utrecht,,81783,80713,0,1070
12-02-2021,Netherlands,Other,,1538,1528,0,10
12-02-2021,Netherlands,Sint Maarten,,1991,94,1870,27
12-02-2021,Netherlands,Overijssel,,72334,71340,0,994
12-02-2021,Netherlands,Noord-Holland,,172687,170583,0,2104
12-02-2021,Netherlands,Noord-Brabant,,160401,157629,0,2772
12-02-2021,Netherlands,Limburg,,67123,65770,0,1353
12-02-2021,Netherlands,Groningen,,23512,23332,0,180
12-02-2021,Netherlands,Gelderland,,116010,114276,0,1734
12-02-2021,Netherlands,Friesland,,23485,23154,0,331
12-02-2021,Netherlands,Flevoland,,24650,24451,0,199
12-02-2021,Netherlands,Drenthe,,19752,19483,0,269
12-02-2021,Netherlands,Curacao,,4643,62,4559,22
12-02-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,196,13,180,3
12-02-2021,Netherlands,Aruba,,7368,283,7017,68
12-02-2021,Kuwait,Main territory,,176052,10523,164537,992
12-02-2021,Liberia,Main territory,,1956,102,1770,84
12-02-2021,Sudan,Main territory,,29933,5876,22208,1849
12-02-2021,Azerbaijan,Main territory,,231840,2322,226345,3173
12-02-2021,Bolivia,Main territory,,235098,48033,175958,11107
12-02-2021,Romania,Main territory,,757676,34433,703966,19277
12-02-2021,Honduras,Main territory,,159024,92023,63153,3848
12-02-2021,Madagascar,Main territory,,19360,585,18490,285
12-02-2021,Austria,Main territory,,430870,14274,408426,8170
12-02-2021,Luxembourg,Main territory,,52539,2632,49301,606
12-02-2021,Bosnia and Herzegovina,Main territory,,125402,16386,104135,4881
12-02-2021,Argentina,Main territory,,2015496,151307,1814160,50029
12-02-2021,Botswana,Main territory,,24926,3510,21214,202
12-02-2021,Dominican Republic,Main territory,,227764,50965,173882,2917
12-02-2021,Mozambique,Main territory,,48588,17058,31016,514
12-02-2021,Cuba,Main territory,,36595,4804,31534,257
12-02-2021,Barbados,Main territory,,1947,339,1587,21
12-02-2021,Denmark,Main territory,,203793,5888,195625,2280
12-02-2021,Denmark,Greenland,,30,0,30,0
12-02-2021,Denmark,Faroe Islands,,657,3,653,1
12-02-2021,Kosovo,Main territory,,63805,7039,55226,1540
12-02-2021,Lebanon,Main territory,,334093,105798,224380,3915
12-02-2021,Mongolia,Main territory,,2293,638,1653,2
12-02-2021,Liechtenstein,Main territory,,2537,28,2457,52
12-02-2021,Libya,Main territory,,126881,15605,109262,2014
12-02-2021,South Sudan,Main territory,,5134,1333,3729,72
12-02-2021,Grenada,Main territory,,148,1,146,1
12-02-2021,Indonesia,Main territory,,1201859,165086,1004117,32656
12-02-2021,Papua New Guinea,Main territory,,914,59,846,9
12-02-2021,Ireland,Main territory,,207720,180491,23364,3865
12-02-2021,San Marino,Main territory,,3278,250,2956,72
12-02-2021,Uganda,Main territory,,39979,25131,14520,328
12-02-2021,Switzerland,Main territory,,540727,213380,317600,9747
12-02-2021,Spain,Other,,0,0,0,0
12-02-2021,Spain,Pais Vasco,,144557,124833,16160,3564
12-02-2021,Spain,Navarra,,50329,45350,3905,1074
12-02-2021,Spain,Murcia,,104142,100661,2180,1301
12-02-2021,Spain,Melilla,,6581,6395,125,61
12-02-2021,Spain,Madrid,,559191,505200,40736,13255
12-02-2021,Spain,La Rioja,,27084,23281,3107,696
12-02-2021,Spain,Galicia,,106820,95574,9204,2042
12-02-2021,Spain,Extremadura,,68061,63772,2652,1637
12-02-2021,Spain,Ceuta,,4324,4086,163,75
12-02-2021,Spain,Catalonia,,543304,507223,26203,9878
12-02-2021,Spain,Castilla y Leon,,200451,185639,8716,6096
12-02-2021,Spain,Castilla - La Mancha,,163937,152165,6392,5380
12-02-2021,Spain,Cantabria,,23695,20926,2287,482
12-02-2021,Spain,Canarias,,38170,36075,1537,558
12-02-2021,Spain,C. Valenciana,,360966,345167,9970,5829
12-02-2021,Spain,Baleares,,54731,52545,1533,653
12-02-2021,Spain,Asturias,,40956,38248,1063,1645
