Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
04-06-2020,Monaco,Main territory,,99,3,92,4
04-06-2020,Poland,Main territory,,25048,11704,12227,1117
04-06-2020,Senegal,Main territory,,4021,1814,2162,45
04-06-2020,Morocco,Main territory,,8003,600,7195,208
04-06-2020,Iraq,Main territory,,8840,4231,4338,271
04-06-2020,Fiji,Main territory,,18,0,18,0
04-06-2020,Greece,Main territory,,2952,1398,1374,180
04-06-2020,Haiti,Main territory,,2507,2435,24,48
04-06-2020,Peru,Other,,0,-76228,76228,0
04-06-2020,Peru,Ucayali,,5023,4186,0,837
04-06-2020,Peru,Tumbes,,1489,1251,0,238
04-06-2020,Peru,Tacna,,468,452,0,16
04-06-2020,Peru,San Martin,,1662,1560,0,102
04-06-2020,Peru,Puno,,422,401,0,21
04-06-2020,Peru,Piura,,9510,7090,0,2420
04-06-2020,Peru,Pasco,,512,488,0,24
04-06-2020,Peru,Moquegua,,561,550,0,11
04-06-2020,Peru,Madre de Dios,,600,592,0,8
04-06-2020,Peru,Loreto,,5757,3828,0,1929
04-06-2020,Peru,Lima,,108680,97363,0,11317
04-06-2020,Peru,Lambayeque,,9440,7703,0,1737
04-06-2020,Peru,La Libertad,,5392,4833,0,559
04-06-2020,Peru,Junin,,2089,1898,0,191
04-06-2020,Peru,Ica,,3919,3299,0,620
04-06-2020,Peru,Huanuco,,1068,1000,0,68
04-06-2020,Peru,Huancavelica,,487,466,0,21
04-06-2020,Peru,Cusco,,1174,1148,0,26
04-06-2020,Peru,Callao,,13291,11472,0,1819
04-06-2020,Peru,Cajamarca,,882,833,0,49
04-06-2020,Peru,Ayacucho,,862,815,0,47
04-06-2020,Peru,Arequipa,,3961,3754,0,207
04-06-2020,Peru,Apurimac,,221,211,0,10
04-06-2020,Peru,Ancash,,5048,4346,0,702
04-06-2020,Peru,Amazonas,,680,634,0,46
04-06-2020,Saint Vincent and the Grenadines,Main territory,,26,11,15,0
04-06-2020,Seychelles,Main territory,,11,0,11,0
04-06-2020,Sri Lanka,Main territory,,1797,947,839,11
04-06-2020,Uruguay,Main territory,,832,100,709,23
04-06-2020,Germany,Other,,1342,1342,0,0
04-06-2020,Germany,Thuringen,,3043,195,2680,168
04-06-2020,Germany,Schleswig-Holstein,,3106,60,2900,146
04-06-2020,Germany,Sachsen-Anhalt,,1712,47,1610,55
04-06-2020,Germany,Sachsen,,5312,200,4900,212
04-06-2020,Germany,Saarland,,2737,62,2507,168
04-06-2020,Germany,Rheinland-Pfalz,,6726,207,6289,230
04-06-2020,Germany,Nordrhein-Westfalen,,38297,1586,35100,1611
04-06-2020,Germany,Niedersachsen,,12232,725,10900,607
04-06-2020,Germany,Mecklenburg-Vorpommern,,763,21,722,20
04-06-2020,Germany,Hessen,,10129,547,9100,482
04-06-2020,Germany,Hamburg,,5106,53,4800,253
04-06-2020,Germany,Bremen,,1500,256,1200,44
04-06-2020,Germany,Brandenburg,,3290,20,3100,170
04-06-2020,Germany,Berlin,,6945,333,6412,200
04-06-2020,Germany,Bavaria,,47389,1418,43480,2491
04-06-2020,Germany,Baden-Wurttemberg,,34843,856,32209,1778
