Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
25-04-2021,Monaco,Main territory,,2432,70,2330,32
25-04-2021,Poland,Main territory,,2758856,254029,2439412,65415
25-04-2021,Senegal,Main territory,,40135,172,38861,1102
25-04-2021,Morocco,Main territory,,509363,5109,495262,8992
25-04-2021,Iraq,Main territory,,1031322,110764,905301,15257
25-04-2021,Fiji,Main territory,,91,24,65,2
25-04-2021,Greece,Main territory,,333129,229358,93764,10007
25-04-2021,Haiti,Main territory,,12958,762,11945,251
25-04-2021,Peru,Other,,7425,-1680950,1688091,284
25-04-2021,Peru,Ucayali,,29477,26806,0,2671
25-04-2021,Peru,Tumbes,,14881,13582,0,1299
25-04-2021,Peru,Tacna,,23089,21547,0,1542
25-04-2021,Peru,San Martin,,39184,36837,0,2347
25-04-2021,Peru,Puno,,28181,25412,0,2769
25-04-2021,Peru,Piura,,68157,58410,0,9747
25-04-2021,Peru,Pasco,,12544,11774,0,770
25-04-2021,Peru,Moquegua,,22915,21726,0,1189
25-04-2021,Peru,Madre de Dios,,12602,12379,0,223
25-04-2021,Peru,Loreto,,38119,34241,0,3878
25-04-2021,Peru,Lima,,810991,734293,0,76698
25-04-2021,Peru,Lambayeque,,48480,41646,0,6834
25-04-2021,Peru,La Libertad,,63227,55109,0,8118
25-04-2021,Peru,Junin,,59358,54338,0,5020
25-04-2021,Peru,Ica,,47769,41133,0,6636
25-04-2021,Peru,Huanuco,,29466,27319,0,2147
25-04-2021,Peru,Huancavelica,,12682,11786,0,896
25-04-2021,Peru,Cusco,,52251,48832,0,3419
25-04-2021,Peru,Callao,,90012,81242,0,8770
25-04-2021,Peru,Cajamarca,,49506,46472,0,3034
25-04-2021,Peru,Ayacucho,,25679,24093,0,1586
25-04-2021,Peru,Arequipa,,70911,64636,0,6275
25-04-2021,Peru,Apurimac,,18249,17282,0,967
25-04-2021,Peru,Ancash,,60734,55554,0,5180
25-04-2021,Peru,Amazonas,,25686,24779,0,907
25-04-2021,Saint Vincent and the Grenadines,Main territory,,1830,109,1711,10
25-04-2021,Seychelles,Main territory,,5284,583,4675,26
25-04-2021,Sri Lanka,Main territory,,101379,6426,94311,642
25-04-2021,Uruguay,Main territory,,184865,28050,154489,2326
25-04-2021,Germany,Other,,7106,7106,0,0
25-04-2021,Germany,Thuringen,,112882,9681,99460,3741
25-04-2021,Germany,Schleswig-Holstein,,57471,4664,51310,1497
25-04-2021,Germany,Sachsen-Anhalt,,87996,7392,77560,3044
25-04-2021,Germany,Sachsen,,256043,22203,224900,8940
25-04-2021,Germany,Saarland,,36261,2469,32830,962
25-04-2021,Germany,Rheinland-Pfalz,,136283,13668,119100,3515
25-04-2021,Germany,Nordrhein-Westfalen,,716866,71542,630100,15224
25-04-2021,Germany,Niedersachsen,,231841,18016,208600,5225
25-04-2021,Germany,Mecklenburg-Vorpommern,,38640,3813,33860,967
25-04-2021,Germany,Hessen,,255839,24785,224300,6754
25-04-2021,Germany,Hamburg,,70477,7586,61430,1461
25-04-2021,Germany,Bremen,,24588,2271,21870,447
25-04-2021,Germany,Brandenburg,,100158,7644,89010,3504
25-04-2021,Germany,Berlin,,164314,9826,151300,3188
25-04-2021,Germany,Bavaria,,580266,52092,514200,13974
25-04-2021,Germany,Baden-Wurttemberg,,429661,42533,377900,9228
25-04-2021,Zimbabwe,Main territory,,38086,1406,35123,1557
25-04-2021,Thailand,Main territory,,55460,28447,26873,140
25-04-2021,Netherlands,Zuid-Holland,,348195,344083,0,4112
25-04-2021,Netherlands,Zeeland,,25001,24768,0,233
25-04-2021,Netherlands,Utrecht,,112816,111582,0,1234
25-04-2021,Netherlands,Other,,3424,3411,0,13
25-04-2021,Netherlands,Sint Maarten,,2215,13,2175,27
25-04-2021,Netherlands,Overijssel,,95110,94008,0,1102
25-04-2021,Netherlands,Noord-Holland,,247656,245161,0,2495
25-04-2021,Netherlands,Noord-Brabant,,233053,229994,0,3059
25-04-2021,Netherlands,Limburg,,97925,96358,0,1567
25-04-2021,Netherlands,Groningen,,34543,34297,0,246
25-04-2021,Netherlands,Gelderland,,162383,160429,0,1954
25-04-2021,Netherlands,Friesland,,38135,37675,0,460
25-04-2021,Netherlands,Flevoland,,32811,32579,0,232
25-04-2021,Netherlands,Drenthe,,30085,29743,0,342
25-04-2021,Netherlands,Curacao,,12119,1214,10801,104
25-04-2021,Netherlands,"Bonaire, Sint Eustatius and Saba",,196,13,180,3
25-04-2021,Netherlands,Aruba,,10538,271,10169,98
25-04-2021,Kuwait,Main territory,,266949,15359,250074,1516
25-04-2021,Liberia,Main territory,,2097,72,1940,85
25-04-2021,Sudan,Main territory,,33673,4962,26411,2300
25-04-2021,Azerbaijan,Main territory,,313006,29456,279179,4371
25-04-2021,Bolivia,Main territory,,297659,39202,245633,12824
25-04-2021,Romania,Main territory,,1046264,46394,972476,27394
25-04-2021,Honduras,Main territory,,206907,124087,77679,5141
25-04-2021,Madagascar,Main territory,,35746,6718,28429,599
25-04-2021,Austria,Main territory,,608979,25737,573155,10087
25-04-2021,Luxembourg,Main territory,,66007,3034,62183,790
25-04-2021,Bosnia and Herzegovina,Main territory,,194733,33122,153408,8203
25-04-2021,Argentina,Main territory,,2860884,281073,2518167,61644
25-04-2021,Botswana,Main territory,,45855,3826,41338,691
25-04-2021,Dominican Republic,Main territory,,264863,39584,221825,3454
25-04-2021,Mozambique,Main territory,,69665,6357,62501,807
25-04-2021,Cuba,Main territory,,101503,5817,95095,591
25-04-2021,Barbados,Main territory,,3824,54,3726,44
25-04-2021,Denmark,Main territory,,247622,9525,235622,2475
25-04-2021,Denmark,Greenland,,31,0,31,0
25-04-2021,Denmark,Faroe Islands,,663,1,661,1
25-04-2021,Kosovo,Main territory,,103638,10293,91211,2134
25-04-2021,Lebanon,Main territory,,520939,68634,445163,7142
25-04-2021,Mongolia,Main territory,,31339,14444,16815,80
25-04-2021,Liechtenstein,Main territory,,2884,103,2724,57
25-04-2021,Libya,Main territory,,175286,11647,160643,2996
25-04-2021,South Sudan,Main territory,,10532,168,10250,114
25-04-2021,Grenada,Main territory,,159,3,155,1
25-04-2021,Indonesia,Main territory,,1641194,100474,1496126,44594
25-04-2021,Papua New Guinea,Main territory,,10670,2199,8369,102
25-04-2021,Ireland,Main territory,,246633,218396,23364,4873
25-04-2021,San Marino,Main territory,,5047,119,4839,89
25-04-2021,Uganda,Main territory,,41655,416,40898,341
25-04-2021,Switzerland,Main territory,,646509,318339,317600,10570
25-04-2021,Spain,Other,,0,0,0,0
25-04-2021,Spain,Pais Vasco,,180127,159843,16160,4124
25-04-2021,Spain,Navarra,,58786,53737,3905,1144
25-04-2021,Spain,Murcia,,110257,106492,2180,1585
25-04-2021,Spain,Melilla,,8563,8350,125,88
25-04-2021,Spain,Madrid,,669268,613627,40736,14905
25-04-2021,Spain,La Rioja,,29208,25344,3107,757
25-04-2021,Spain,Galicia,,120579,109009,9204,2366
25-04-2021,Spain,Extremadura,,73439,69004,2652,1783
25-04-2021,Spain,Ceuta,,5699,5433,163,103
25-04-2021,Spain,Catalonia,,572754,532597,26203,13954
25-04-2021,Spain,Castilla y Leon,,220867,205416,8716,6735
25-04-2021,Spain,Castilla - La Mancha,,182975,170743,6392,5840
25-04-2021,Spain,Cantabria,,28004,25163,2287,554
25-04-2021,Spain,Canarias,,51617,49359,1537,721
25-04-2021,Spain,C. Valenciana,,389344,372129,9970,7245
25-04-2021,Spain,Baleares,,58885,56554,1533,798
25-04-2021,Spain,Asturias,,50028,47027,1063,1938
25-04-2021,Spain,Aragon,,116374,109179,3772,3423
25-04-2021,Spain,Andalusia,,541843,521644,10671,9528
25-04-2021,Mali,Main territory,,13627,5089,8071,467
25-04-2021,Paraguay,Main territory,,267082,41535,219647,5900
25-04-2021,Latvia,Main territory,,115316,7960,105254,2102
25-04-2021,Laos,Main territory,,323,274,49,0
25-04-2021,Bhutan,Main territory,,1022,94,927,1
25-04-2021,Myanmar,Main territory,,142712,7576,131930,3206
25-04-2021,Finland,Main territory,,85804,38901,46000,903
25-04-2021,Nepal,Main territory,,300119,19382,277573,3164
25-04-2021,Singapore,Main territory,,61006,314,60662,30
25-04-2021,Iceland,Main territory,,6390,134,6227,29
25-04-2021,Egypt,Main territory,,222523,42450,167024,13049
25-04-2021,Andorra,Main territory,,13060,445,12491,124
25-04-2021,Malawi,Main territory,,34016,961,31908,1147
25-04-2021,Malta,Main territory,,30174,465,29296,413
25-04-2021,Costa Rica,Main territory,,238760,35635,199982,3143
25-04-2021,Cameroon,Main territory,,65998,29746,35261,991
25-04-2021,Mauritius,Main territory,,1206,150,1040,16
25-04-2021,Italy,Veneto,,407830,23312,373283,11235
25-04-2021,Italy,Valle d'Aosta,,10693,792,9450,451
25-04-2021,Italy,Umbria,,53915,3025,49546,1344
25-04-2021,Italy,Toscana,,222814,22846,193928,6040
25-04-2021,Italy,Sicilia,,203576,25510,172774,5292
25-04-2021,Italy,Sardegna,,53455,17883,34220,1352
25-04-2021,Italy,Puglia,,229181,49271,174226,5684
25-04-2021,Italy,Piemonte,,340851,17473,312241,11137
25-04-2021,Italy,P.A. Trento,,43634,1203,41097,1334
25-04-2021,Italy,P.A. Bolzano,,70873,799,68915,1159
25-04-2021,Italy,Molise,,13103,650,11986,467
25-04-2021,Italy,Marche,,96420,6580,86931,2909
25-04-2021,Italy,Lombardia,,795417,57622,705138,32657
25-04-2021,Italy,Liguria,,98154,6125,87893,4136
25-04-2021,Italy,Lazio,,318498,46837,264151,7510
25-04-2021,Italy,Friuli Venezia Giulia,,104437,8301,92472,3664
25-04-2021,Italy,Emilia-Romagna,,364782,50481,301517,12784
25-04-2021,Italy,Campania,,383128,92331,284587,6210
25-04-2021,Italy,Calabria,,58106,14906,42216,984
25-04-2021,Italy,Basilicata,,23288,6120,16655,513
25-04-2021,Italy,Abruzzo,,70519,9145,58998,2376
25-04-2021,Ecuador,Main territory,,373362,36587,318598,18177
25-04-2021,Qatar,Main territory,,202201,20251,181522,428
25-04-2021,Russia,Севастополь,,13956,543,12805,608
25-04-2021,Russia,Крым,,39973,1694,37089,1190
25-04-2021,Russia,Забайкальский край,,42154,841,40693,620
25-04-2021,Russia,Ярославская обл.,,38226,1260,36443,523
25-04-2021,Russia,Ямало-Ненецкий АО,,38461,817,37229,415
25-04-2021,Russia,Воронежская обл.,,79764,2139,75030,2595
25-04-2021,Russia,Вологодская обл.,,44592,2023,41587,982
25-04-2021,Russia,Волгоградская обл.,,56363,1388,53898,1077
25-04-2021,Russia,Владимирская обл.,,31651,1466,29104,1081
25-04-2021,Russia,Ульяновская обл.,,52987,1626,50225,1136
25-04-2021,Russia,Удмуртия,,32438,2511,29119,808
25-04-2021,Russia,Тыва,,15802,239,15361,202
25-04-2021,Russia,Тюменская обл.,,34897,1182,33260,455
25-04-2021,Russia,Тверская обл.,,39570,1029,37680,861
25-04-2021,Russia,Тульская обл.,,38207,593,35813,1801
25-04-2021,Russia,Томская обл.,,32003,557,31055,391
25-04-2021,Russia,Татарстан,,20272,2439,17378,455
25-04-2021,Russia,Тамбовская обл.,,31267,2060,28744,463
25-04-2021,Russia,Свердловская обл.,,85618,3334,79246,3038
25-04-2021,Russia,Ставропольский край,,52622,1628,49660,1334
25-04-2021,Russia,Смоленская обл.,,29200,588,27756,856
25-04-2021,Russia,Саратовская обл.,,58348,4465,52963,920
25-04-2021,Russia,Самарская обл.,,60621,1434,57750,1437
25-04-2021,Russia,Сахалинская обл.,,22451,378,22032,41
