Day,Country,Province,County,Confirmed,Active,Recovered,Deaths
13-07-2021,Congo (Brazzaville),Main territory,,12790,864,11759,167
13-07-2021,Malaysia,Main territory,,855949,96236,753328,6385
13-07-2021,Colombia,Vichada,,2711,71,2596,44
13-07-2021,Colombia,Vaupes,,1687,8,1663,16
13-07-2021,Colombia,Valle del Cauca,,358370,9342,337858,11170
13-07-2021,Colombia,Other,,0,-297,1,296
13-07-2021,Colombia,Tolima,,98951,1989,93793,3169
13-07-2021,Colombia,Sucre,,54216,1537,51209,1470
13-07-2021,Colombia,Santander,,208904,6124,196216,6564
13-07-2021,Colombia,San Andres y Providencia,,6535,61,6344,130
13-07-2021,Colombia,Risaralda,,81325,1981,77355,1989
13-07-2021,Colombia,Quindio,,51859,930,49384,1545
13-07-2021,Colombia,Putumayo,,14339,278,13471,590
13-07-2021,Colombia,Norte de Santander,,81060,2265,75066,3729
13-07-2021,Colombia,Narino,,82873,2758,77364,2751
13-07-2021,Colombia,Meta,,79882,1455,76525,1902
13-07-2021,Colombia,Magdalena,,84794,1834,79895,3065
13-07-2021,Colombia,La Guajira,,40478,512,38690,1276
13-07-2021,Colombia,Huila,,79129,2497,73985,2647
13-07-2021,Colombia,Guaviare,,4844,106,4654,84
13-07-2021,Colombia,Guainia,,2144,23,2093,28
13-07-2021,Colombia,Cundinamarca,,241440,6050,229248,6142
13-07-2021,Colombia,Cordoba,,91486,2923,85307,3256
13-07-2021,Colombia,Choco,,15272,288,14617,367
13-07-2021,Colombia,Cesar,,83322,1792,79236,2294
13-07-2021,Colombia,Cauca,,46908,1842,43852,1214
13-07-2021,Colombia,Casanare,,32040,1051,30200,789
13-07-2021,Colombia,Caqueta,,21233,484,19936,813
13-07-2021,Colombia,Capital District,,1346959,51935,1269777,25247
13-07-2021,Colombia,Caldas,,94649,2205,90432,2012
13-07-2021,Colombia,Boyaca,,97575,2766,92506,2303
13-07-2021,Colombia,Bolivar,,142967,1989,138284,2694
13-07-2021,Colombia,Atlantico,,299375,4218,286065,9092
13-07-2021,Colombia,Arauca,,11788,323,11108,357
13-07-2021,Colombia,Antioquia,,682555,22968,645041,14546
13-07-2021,Colombia,Amazonas,,6472,64,6160,248
13-07-2021,Angola,Main territory,,40138,4697,34500,941
13-07-2021,Mongolia,Main territory,,141689,26114,114872,703
13-07-2021,South Africa,Main territory,,2219316,192726,1961448,65142
13-07-2021,Montenegro,Main territory,,100519,322,98576,1621
13-07-2021,Ireland,Main territory,,279053,250683,23364,5006
13-07-2021,Namibia,Main territory,,108055,27057,78908,2090
13-07-2021,Kenya,Main territory,,189703,5347,180624,3732
13-07-2021,Libya,Main territory,,209409,24592,181572,3245
13-07-2021,Bangladesh,Main territory,,1047155,141146,889167,16842
13-07-2021,Saudi Arabia,Main territory,,503734,10845,484883,8006
13-07-2021,Algeria,Main territory,,147883,41422,102594,3867
13-07-2021,Togo,Main territory,,14320,465,13721,134
13-07-2021,Saint Vincent and the Grenadines,Main territory,,2245,84,2149,12
13-07-2021,Netherlands,Zuid-Holland,,415785,411493,0,4292
13-07-2021,Netherlands,Zeeland,,30444,30196,0,248
13-07-2021,Netherlands,Utrecht,,135272,133991,0,1281
13-07-2021,Netherlands,Other,,4136,4121,0,15
13-07-2021,Netherlands,Sint Maarten,,2650,27,2589,34
13-07-2021,Netherlands,Overijssel,,113669,112528,0,1141
13-07-2021,Netherlands,Noord-Holland,,293212,290583,0,2629
13-07-2021,Netherlands,Noord-Brabant,,280178,277038,0,3140
